product_id,category,demand_class,total_demand,total_demand_fulfilled,total_lost_sales,stockout_days,average_inventory,minimum_inventory,maximum_inventory,average_inventory_position,purchase_quantity,purchase_orders,purchase_order_arrivals,delayed_orders,average_lead_time,maximum_lead_time,average_supplier_delay,maximum_supplier_delay,average_daily_demand,demand_std,base_daily_demand,reorder_point,safety_stock,order_quantity,min_lead_time_days,max_lead_time_days,average_lead_time_days,lead_time_std,fill_rate,stockout_rate,lost_sales_rate,coefficient_of_variation,inventory_days,target_inventory,excess_inventory,excess_inventory_rate,inventory_turnover,supplier_delay_rate,lead_time_variability,service_level_gap,stockout_risk,service_risk,volatility_risk,supplier_risk,excess_inventory_risk,inventory_risk_score,risk_class,primary_risk_driver,recommended_action,inventory_health
P01788,Personal Care,Trending,266386,265559,827,3,6536.672602739726,0,13396,9640.82191780822,262728,24,24,3,8.625,12,2.3333333333333335,3,364.9123287671233,62.19435430869358,295.61,4194,1092,10947,5,12,8.5,1.75,0.9968954824953263,0.00410958904109589,0.003104517504673669,0.17043642926184677,17.912994676897434,15141.124657534247,0.0,0.0,40.7525382085603,0.125,0.125,0.0,0.7214106545769559,0.0,8.521821463092339,13.125,0.0,3.46,Low,Supplier,Review supplier lead time and reliability,Healthy
P01005,Accessories,Trending,179695,177569,2126,11,4524.789041095891,0,8981,6527.843835616439,177240,24,24,2,8.25,14,2.0,2,246.15753424657535,45.94633482551136,191.66,2834,742,7385,5,12,8.5,1.75,0.9881688416483486,0.015068493150684932,0.011831158351651409,0.18665418861194408,18.381680069005817,10219.065068493152,0.0,0.0,39.71345368103137,0.08333333333333333,-0.25,0.0,2.6899651502336344,0.0,9.332709430597204,8.333333333333332,0.0,3.46,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00052,Office Supplies,Trending,108026,107634,392,4,2755.2109589041097,0,5435,3940.9712328767123,106536,24,24,3,8.125,12,2.0,2,147.9808219178082,25.929146136171937,116.62,1702,444,4439,5,12,8.5,1.75,0.9963712439597875,0.005479452054794521,0.0036287560402125415,0.1752196386000177,18.61870290485624,6141.261643835616,0.0,0.0,39.207887022548555,0.125,-0.375,0.0,0.9108208095007062,0.0,8.760981930000886,12.5,0.0,3.46,Low,Supplier,Review supplier lead time and reliability,Healthy
P01583,Personal Care,Trending,263207,262291,916,4,6165.834246575342,0,13053,9529.476712328767,259608,24,24,2,9.458333333333334,12,2.0,3,360.55753424657536,58.5870213622524,293.07,4140,1075,10817,5,12,8.5,1.75,0.9965198493961027,0.005479452054794521,0.003480150603897313,0.16249007661059262,17.100833184527765,14956.465068493151,0.0,0.0,42.68797854016133,0.08333333333333333,0.9583333333333339,0.0,0.8959602658691833,0.0,8.124503830529632,13.125000000000002,0.0,3.46,Low,Supplier,Review supplier lead time and reliability,Healthy
P00482,Office Supplies,Trending,209797,208843,954,4,5223.260273972603,0,10630,7585.45205479452,206928,24,24,3,8.333333333333334,13,2.0,3,287.3931506849315,49.26196269041358,228.78,3303,860,8622,5,12,8.5,1.75,0.9954527471794163,0.005479452054794521,0.004547252820583707,0.1714096615490303,18.17461641491537,11924.636301369865,0.0,0.0,40.16590960351221,0.125,-0.16666666666666607,0.0,1.0026704875378227,0.0,8.570483077451515,12.5,0.0,3.46,Low,Supplier,Review supplier lead time and reliability,Healthy
P00212,Office Supplies,Trending,129231,128155,1076,7,3119.313698630137,0,6602,4690.787671232877,127464,24,24,2,9.0,12,1.5,2,177.02876712328768,30.513717617042982,142.21,2035,530,5311,5,12,8.5,1.75,0.9916738243919803,0.009589041095890411,0.008326175608019747,0.17236587088578884,17.62037746361167,7345.607534246576,0.0,0.0,41.4293054452178,0.08333333333333333,0.5,0.0,1.791521670391016,0.0,8.618293544289441,10.833333333333332,0.0,3.46,Low,Supplier,Review supplier lead time and reliability,Healthy
P01117,Electronics,Stable,12803,12682,121,9,297.32465753424657,0,605,433.5082191780822,12624,24,24,2,7.875,11,1.5,2,17.53835616438356,2.9729982896814633,17.14,170,38,526,5,10,7.5,1.25,0.9905490900570179,0.012328767123287671,0.009450909942982113,0.1695140788461664,16.95282355697883,695.6883561643835,0.0,0.0,43.06067349468088,0.08333333333333333,0.375,0.0,2.1779677066269785,0.0,8.47570394230832,10.208333333333332,0.0,3.46,Low,Supplier,Review supplier lead time and reliability,Healthy
P00638,Electronics,Stable,15567,15426,141,9,364.4109589041096,0,749,530.1095890410959,15360,24,24,2,7.875,12,1.5,2,21.324657534246576,3.6251022717484678,20.74,207,47,640,5,10,7.5,1.25,0.9909423781075352,0.012328767123287671,0.00905762189246483,0.16999580255517321,17.088713303783642,846.6746575342466,0.0,0.0,42.718254266596496,0.08333333333333333,0.375,0.0,2.1386389015752503,0.0,8.499790127758661,10.208333333333332,0.0,3.45,Low,Supplier,Review supplier lead time and reliability,Healthy
P00424,Personal Care,Seasonal,137023,136917,106,2,3430.6027397260273,0,7103,5351.313698630137,135144,24,24,3,10.375,16,3.3333333333333335,4,187.7027397260274,36.71116817845511,182.05,2546,575,5631,7,14,10.5,1.75,0.9992264072454989,0.0027397260273972603,0.0007735927545010692,0.19558141896084766,18.276785649124598,8176.96095890411,0.0,0.0,39.941377768194414,0.125,-0.125,0.0,0.3513318781898329,0.0,9.779070948042383,12.5,0.0,3.45,Low,Supplier,Review supplier lead time and reliability,Healthy
P01814,Electronics,Stable,11567,11525,42,3,274.12191780821917,0,545,391.8958904109589,11400,24,24,3,7.541666666666667,10,1.0,1,15.845205479452055,2.772960815827617,15.55,154,35,475,5,10,7.5,1.25,0.9963689807210167,0.00410958904109589,0.0036310192789833144,0.17500314649901966,17.299991354716003,629.195205479452,0.0,0.0,42.19655287868112,0.125,0.04166666666666696,0.0,0.7740608320079205,0.0,8.750157324950983,12.708333333333336,0.0,3.45,Low,Supplier,Review supplier lead time and reliability,Healthy
P00170,Personal Care,Trending,151277,150402,875,4,3791.508219178082,0,7498,5477.76301369863,149208,24,24,3,8.25,14,2.3333333333333335,3,207.22876712328767,34.06285636383302,167.31,2379,618,6217,5,12,8.5,1.75,0.9942159085650826,0.005479452054794521,0.005784091434917403,0.16437320376262157,18.296244637320942,8596.307534246575,0.0,0.0,39.898898078293925,0.125,-0.25,0.0,1.1263543489711925,0.0,8.218660188131079,12.5,0.0,3.45,Low,Supplier,Review supplier lead time and reliability,Healthy
P00085,Home Appliances,Volatile,2634,2603,31,9,70.53835616438356,0,144,124.53835616438356,2592,24,24,1,15.208333333333334,20,2.0,2,3.6082191780821917,0.934002321187086,3.54,70,16,108,10,20,15.0,2.5,0.9882308276385725,0.012328767123287671,0.011769172361427487,0.2588540981270208,19.549354593773728,178.36986301369862,0.0,0.0,37.34138620783408,0.041666666666666664,0.20833333333333393,0.0,2.409793948471516,0.0,12.942704906351041,5.208333333333336,0.0,3.45,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01353,Home Appliances,Seasonal,9662,9571,91,7,246.06164383561645,0,483,377.6698630136986,9528,24,24,2,10.083333333333334,16,2.5,4,13.235616438356164,2.874005815484477,12.75,180,41,397,7,14,10.5,1.75,0.9905816601117781,0.009589041095890411,0.0094183398882219,0.21714181797802407,18.590871455185262,577.0424657534246,0.0,0.0,39.266583159359776,0.08333333333333333,-0.4166666666666661,0.0,1.9007380984112312,0.0,10.857090898901204,8.333333333333332,0.0,3.45,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00285,Personal Care,Trending,150651,150027,624,3,3736.801369863014,0,7347,5483.850684931507,148584,24,24,3,8.583333333333334,14,2.0,2,206.37123287671233,34.58324078306641,168.04,2371,617,6191,5,12,8.5,1.75,0.9958579763825,0.00410958904109589,0.00414202361750005,0.1675778174166682,18.107181498961175,8562.292465753424,0.0,0.0,40.315495818158155,0.125,0.08333333333333393,0.0,0.825161265859594,0.0,8.378890870833409,12.91666666666667,0.0,3.44,Low,Supplier,Review supplier lead time and reliability,Healthy
P00736,Accessories,Trending,228413,225437,2976,12,5478.094520547946,0,11321,8294.194520547946,225288,24,24,1,9.125,12,1.0,1,312.8945205479452,60.85850009987346,238.54,3607,947,9387,5,12,8.5,1.75,0.9869709692530635,0.01643835616438356,0.01302903074693647,0.19450164864919084,17.50779946850661,12993.439041095891,0.0,0.0,41.6957026103217,0.041666666666666664,0.625,0.0,2.946738691132003,0.0,9.725082432459542,7.291666666666666,0.0,3.44,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00810,Electronics,Trending,23969,23964,5,1,612.7602739726027,0,1220,874.527397260274,23640,24,24,3,8.083333333333334,14,2.6666666666666665,3,32.83424657534247,6.648632380550889,28.21,379,100,985,5,12,8.5,1.75,0.999791397221411,0.0013698630136986301,0.00020860277858901082,0.20249078550636856,18.66223038090867,1364.118493150685,0.0,0.0,39.116439198327804,0.125,-0.4166666666666661,0.0,0.15784657922876408,0.0,10.124539275318428,12.5,0.0,3.44,Low,Supplier,Review supplier lead time and reliability,Healthy
P01410,Accessories,Stable,163127,163127,0,0,3983.671232876712,19,7810,5554.060273972603,160896,24,24,4,7.125,10,1.75,2,223.46164383561643,28.045608211541378,216.16,2153,477,6704,5,10,7.5,1.25,1.0,0.0,0.0,0.12550524434597096,17.82709177512,8856.811643835616,0.0,0.0,40.94891130917994,0.16666666666666666,-0.375,0.0,0.0,0.0,6.275262217298548,16.666666666666664,0.0,3.44,Low,Supplier,Review supplier lead time and reliability,Healthy
P00975,Electronics,Volatile,16598,16390,208,9,452.64931506849314,0,925,782.4383561643835,16368,24,24,1,14.708333333333334,20,4.0,4,22.736986301369864,6.286648531045654,23.64,443,102,682,10,20,15.0,2.5,0.9874683696830944,0.012328767123287671,0.012531630316905651,0.2764943624330237,19.908061212194237,1125.1643835616437,0.0,0.0,36.66856316238644,0.041666666666666664,-0.2916666666666661,0.0,2.4860397440193323,0.0,13.824718121651186,4.166666666666666,0.0,3.44,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01910,Electronics,Stable,14422,14359,63,4,351.93150684931504,0,684,489.2150684931507,14232,24,24,3,7.041666666666667,10,1.3333333333333333,2,19.756164383561643,3.3523321244365767,19.3,191,43,593,5,10,7.5,1.25,0.9956316738316461,0.005479452054794521,0.004368326168353903,0.16968537309934137,17.813756760504784,783.8561643835616,0.0,0.0,40.97956482814994,0.125,-0.45833333333333304,0.0,0.9847778223148423,0.0,8.48426865496707,12.5,0.0,3.44,Low,Supplier,Review supplier lead time and reliability,Healthy
P01074,Electronics,Volatile,6673,6574,99,13,173.87123287671233,0,370,315.0,6576,24,24,0,15.666666666666666,20,0.0,0,9.14109589041096,2.386078485609653,9.54,178,41,274,10,20,15.0,2.5,0.9851640941105949,0.01780821917808219,0.014835905889405065,0.2610276179372166,19.020830211299266,452.3493150684932,0.0,0.0,38.3789767265966,0.0,0.6666666666666661,0.0,3.2644125067487257,0.0,13.051380896860831,3.3333333333333304,0.0,3.44,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01094,Personal Care,Trending,144033,142767,1266,8,3445.008219178082,0,6989,5196.3835616438355,142056,24,24,2,9.0,14,1.5,2,197.30547945205478,32.1828810086469,162.44,2266,589,5919,5,12,8.5,1.75,0.9912103476286684,0.010958904109589041,0.00878965237133157,0.16311194751419633,17.460276464421348,8185.260958904109,0.0,0.0,41.80918907484166,0.08333333333333333,0.5,0.0,1.9748556480920612,0.0,8.155597375709817,10.833333333333332,0.0,3.44,Low,Supplier,Review supplier lead time and reliability,Healthy
P00984,Electronics,Seasonal,8925,8766,159,13,225.7013698630137,0,448,350.8835616438356,8808,24,24,1,10.375,18,4.0,4,12.226027397260275,2.832717308837239,12.27,166,38,367,7,14,10.5,1.75,0.9821848739495799,0.01780821917808219,0.01781512605042017,0.23169564542870413,18.460728291316524,533.1541095890411,0.0,0.0,39.54340199803353,0.041666666666666664,-0.125,0.0,3.562334522850236,0.0,11.584782271435207,4.166666666666666,0.0,3.43,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00046,Office Supplies,Stable,267596,267305,291,2,6459.617808219178,0,12638,9095.88493150685,263928,24,24,4,7.291666666666667,11,1.75,2,366.56986301369864,39.87334091196641,363.55,3524,775,10997,5,10,7.5,1.25,0.9989125397988011,0.0027397260273972603,0.001087460201198822,0.10877419268500081,17.62179180555763,14521.369863013699,0.0,0.0,41.425980289346604,0.16666666666666666,-0.20833333333333304,0.0,0.3827186228596082,0.0,5.43870963425004,16.666666666666664,0.0,3.43,Low,Supplier,Review supplier lead time and reliability,Healthy
P00300,Electronics,Trending,12769,12758,11,1,320.33287671232875,0,647,466.32602739726025,12600,24,24,3,8.458333333333334,12,2.6666666666666665,3,17.491780821917807,3.472101367759778,15.08,202,53,525,5,12,8.5,1.75,0.9991385386482888,0.0013698630136986301,0.0008614613517111755,0.19849902094640443,18.313336988017856,726.4335616438356,0.0,0.0,39.8616593184316,0.125,-0.041666666666666075,0.0,0.22313243654098056,0.0,9.92495104732022,12.5,0.0,3.43,Low,Supplier,Review supplier lead time and reliability,Healthy
P01325,Accessories,Trending,45828,45783,45,1,1147.1383561643836,0,2266,1670.7671232876712,45192,24,24,3,8.458333333333334,12,1.6666666666666667,2,62.778082191780825,12.451830332183818,47.16,724,190,1883,5,12,8.5,1.75,0.9990180675569521,0.0013698630136986301,0.0009819324430479183,0.19834677800676848,18.27291175700445,2606.956164383562,0.0,0.0,39.94984541640843,0.125,-0.041666666666666075,0.0,0.23517954567465482,0.0,9.917338900338423,12.5,0.0,3.43,Low,Supplier,Review supplier lead time and reliability,Healthy
P00569,Accessories,Volatile,138242,137873,369,3,3668.0109589041094,0,7210,6500.728767123288,136344,24,24,2,15.166666666666666,20,4.0,5,189.37260273972603,46.704462238014315,161.12,3675,834,5681,10,20,15.0,2.5,0.9973307677840308,0.00410958904109589,0.0026692322159690978,0.24662734504528616,19.369279958333934,9355.767123287671,0.0,0.0,37.68854606729488,0.08333333333333333,0.16666666666666607,0.0,0.6778821257064989,0.0,12.331367252264307,9.166666666666663,0.0,3.43,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00470,Accessories,Volatile,196320,195648,672,3,5137.664383561644,0,10890,9204.820547945206,193632,24,24,2,15.333333333333334,22,3.0,4,268.93150684931504,61.01901674997477,227.68,5206,1172,8068,10,20,15.0,2.5,0.9965770171149144,0.00410958904109589,0.0034229828850855745,0.2268942656249062,19.10398838630807,13273.917808219176,0.0,0.0,38.21191602708442,0.08333333333333333,0.3333333333333339,0.0,0.7532571926181464,0.0,11.34471328124531,10.000000000000002,0.0,3.43,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01566,Home Appliances,Seasonal,18506,18412,94,5,455.06575342465754,0,901,724.0219178082192,18264,24,24,2,10.75,16,3.5,4,25.350684931506848,5.514194758756307,24.39,345,79,761,7,14,10.5,1.75,0.9949205663028207,0.00684931506849315,0.005079433697179293,0.21751659861083458,17.95082675888901,1105.7027397260272,0.0,0.0,40.666650611984416,0.08333333333333333,0.25,0.0,1.1928748765672443,0.0,10.875829930541729,9.583333333333332,0.0,3.43,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01665,Accessories,Trending,71440,70463,977,13,1734.9232876712329,0,3621,2603.6575342465753,70464,24,24,1,9.0,12,3.0,3,97.86301369863014,19.20749101443941,73.0,1128,296,2936,5,12,8.5,1.75,0.9863241881298992,0.01780821917808219,0.013675811870100784,0.1962691551027543,17.728079507278835,4063.7260273972606,0.0,0.0,41.17761315884639,0.041666666666666664,0.5,0.0,3.1484031048182977,0.0,9.813457755137716,6.666666666666666,0.0,3.42,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01555,Electronics,Volatile,11213,11126,87,9,298.05068493150685,0,605,527.2876712328767,11064,24,24,1,15.125,23,4.0,4,15.360273972602739,4.289305926312552,15.09,299,69,461,10,20,15.0,2.5,0.9922411486667261,0.012328767123287671,0.007758851333273879,0.27924670705503996,19.40399536252564,760.2123287671234,0.0,0.0,37.62111804096941,0.041666666666666664,0.125,0.0,2.008761845656155,0.0,13.962335352751998,4.791666666666666,0.0,3.42,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00333,Electronics,Trending,20782,20782,0,0,518.4383561643835,9,1040,759.4301369863014,20496,24,24,3,8.583333333333334,12,1.3333333333333333,2,28.46849315068493,5.6198471710184945,25.01,328,86,854,5,12,8.5,1.75,1.0,0.0,0.0,0.1974058528940189,18.21095178519873,1182.0369863013698,0.0,0.0,40.08576864133594,0.125,0.08333333333333393,0.0,0.0,0.0,9.870292644700946,12.91666666666667,0.0,3.42,Low,Supplier,Review supplier lead time and reliability,Healthy
P01542,Electronics,Trending,13121,13109,12,1,335.27945205479455,0,656,477.7821917808219,12936,24,24,3,8.041666666666666,12,2.0,3,17.973972602739725,3.5332062791528824,15.49,207,54,539,5,12,8.5,1.75,0.9990854355613139,0.0013698630136986301,0.0009145644386860757,0.1965734763952141,18.65360871884765,745.9979452054795,0.0,0.0,39.13451874126674,0.125,-0.4583333333333339,0.0,0.22844274523847058,0.0,9.828673819760706,12.5,0.0,3.42,Low,Supplier,Review supplier lead time and reliability,Healthy
P01500,Accessories,Volatile,200459,198755,1704,7,5187.982191780822,0,10582,9419.831506849316,197712,24,24,1,15.625,22,5.0,5,274.6013698630137,65.2871361679507,235.23,5322,1203,8238,10,20,15.0,2.5,0.9914995086276994,0.009589041095890411,0.00850049137230057,0.2377524052429874,18.892776078898926,13560.061643835616,0.0,0.0,38.63910718845213,0.041666666666666664,0.625,0.0,1.808953246819098,0.0,11.88762026214937,7.291666666666666,0.0,3.42,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01341,Home Appliances,Stable,19765,19689,76,5,462.3191780821918,0,940,666.9876712328767,19488,24,24,3,7.666666666666667,12,1.6666666666666667,2,27.075342465753426,3.9702004117132565,26.69,261,58,812,5,10,7.5,1.25,0.9961548191247154,0.00684931506849315,0.003845180875284594,0.14663527956239197,17.075284593979255,1073.3253424657535,0.0,0.0,42.75184966799311,0.125,0.16666666666666696,0.0,1.0694495943777744,0.0,7.331763978119598,13.333333333333336,0.0,3.42,Low,Supplier,Review supplier lead time and reliability,Healthy
P01851,Home Appliances,Stable,3357,3324,33,8,78.06438356164384,0,161,114.17123287671232,3312,24,24,2,7.958333333333333,12,2.0,2,4.598630136986301,0.7327332282126998,4.55,44,10,138,5,10,7.5,1.25,0.9901697944593387,0.010958904109589041,0.009830205540661306,0.15933728227443278,16.97557342865654,182.4486301369863,0.0,0.0,43.00296558864302,0.08333333333333333,0.45833333333333304,0.0,2.0789109650250346,0.0,7.966864113721639,10.624999999999996,0.0,3.41,Low,Supplier,Review supplier lead time and reliability,Healthy
P00214,Electronics,Stable,10106,10084,22,3,237.86438356164385,0,465,341.8986301369863,9960,24,24,3,7.625,10,1.3333333333333333,2,13.843835616438357,2.3201264275051146,13.51,134,30,415,5,10,7.5,1.25,0.997823075400752,0.00410958904109589,0.0021769245992479713,0.16759274609922162,17.1819711062735,549.1438356164383,0.0,0.0,42.48639434235002,0.125,0.125,0.0,0.6286513640343862,0.0,8.379637304961081,13.125,0.0,3.41,Low,Supplier,Review supplier lead time and reliability,Healthy
P01080,Accessories,Trending,16527,16361,166,10,395.0931506849315,0,817,602.513698630137,16296,24,24,1,9.291666666666666,12,3.0,3,22.63972602739726,4.4783043444343225,17.03,261,69,679,5,12,8.5,1.75,0.989955829854178,0.0136986301369863,0.010044170145821988,0.19780735592890758,17.45132207902221,940.6294520547945,0.0,0.0,41.83064163817792,0.041666666666666664,0.7916666666666661,0.0,2.374280028280829,0.0,9.890367796445378,8.124999999999996,0.0,3.41,Low,Demand Volatility,Review forecast and demand variability,Healthy
