product_id,category,demand_class,risk_class,primary_risk_driver,scenario_demand_multiplier,scenario_supplier_delay,scenario_supplier_delay_rate,scenario_safety_stock,scenario_reorder_point,scenario_order_quantity,scenario_purchase_quantity,scenario_purchase_orders,scenario_inventory_days,scenario_fill_rate,scenario_stockout_rate,scenario_lost_sales,scenario_total_cost,cost_change_vs_optimized,cost_savings_vs_optimized,lost_sales_change_vs_optimized,lost_sales_increase_vs_optimized,fill_rate_change_vs_optimized,inventory_days_change_vs_optimized,scenario_severity,scenario_recommendation,scenario,scenario_opportunity_score,opportunity_class
P00663,Personal Care,Seasonal,Low,Demand Volatility,1.2,1.053,0.325,176.25,1185.6,3183.6,50937.6,20.0,28.774,0.9613,0.0406,462.0,7543.9283,981.0183,-981.0183,129.0,129.0,-0.031,4.754,Severe,Immediate contingency planning,Combined Stress,0.12863605958221574,Low exposure
P00654,Office Supplies,Trending,Low,Supplier,1.0,0.104,0.0542,408.25,2141.1,4561.0,109464.0,24.0,23.2628,0.9723,0.0292,818.0,14823.3453,1476.4953,-1476.4953,78.0,78.0,-0.021,5.6728,High,Increase inventory protection,Supplier Disruption,0.1286292967623133,Low exposure
P01780,Accessories,Stable,Low,Demand Volatility,1.2,0.0,0.0,407.5,2806.44,7070.4,169689.6,29.0,20.9995,0.9675,0.0337,294.0,11043.6096,1436.1196,-1436.1196,82.0,82.0,-0.031,3.4695,Severe,Immediate contingency planning,Combined Stress,0.12859347558069062,Low exposure
P00596,Personal Care,Seasonal,Low,Supplier,1.0,0.078,0.0812,527.85,3221.4,8653.0,138448.0,16.0,33.3005,0.9753,0.0251,581.0,17042.0742,1697.4942,-1697.4942,55.0,55.0,-0.021,8.1205,High,Increase inventory protection,Supplier Disruption,0.12856741480954254,Low exposure
P01792,Office Supplies,Trending,Low,Supplier,1.2,0.19,0.125,526.9,2668.8,11089.2,177427.2,20.0,22.825,0.9862,0.0168,713.0,17089.2883,800.8483,-800.8483,147.0,147.0,-0.01,-2.075,Severe,Immediate contingency planning,Demand Surge,0.12851135724185683,Low exposure
P01365,Office Supplies,Stable,Low,Supplier,1.2,0.0,0.0,508.2,3078.0,15141.6,242265.6,20.0,22.4308,0.9875,0.0141,638.0,20125.9124,943.1524,-943.1524,132.0,132.0,-0.01,-2.0392,Severe,Immediate contingency planning,Demand Surge,0.12842718777829287,Low exposure
P01875,Office Supplies,Stable,Low,Demand Volatility,1.2,0.19,0.125,500.5,3033.6,14925.6,238809.6,20.0,22.6508,0.9875,0.0127,639.0,20069.5302,940.5102,-940.5102,132.0,132.0,-0.01,-2.0592,Severe,Immediate contingency planning,Demand Surge,0.12836377953597589,Low exposure
P00526,Personal Care,Stable,Low,Demand Volatility,1.2,0.0,0.0,414.7,2505.6,8212.8,197107.2,29.0,15.0242,0.9864,0.0168,762.0,14823.508,694.668,-694.668,157.0,157.0,-0.01,-1.3658,Severe,Immediate contingency planning,Demand Surge,0.1282960281283892,Low exposure
P01824,Office Supplies,Stable,Low,Demand Volatility,1.0,0.0,0.0,761.3,4782.7,12066.0,289584.0,24.0,22.5883,0.978,0.0237,328.0,19222.1089,1914.6389,-1914.6389,31.0,31.0,-0.021,5.5083,High,Increase inventory protection,Supplier Disruption,0.12817975721210187,Low exposure
P01249,Accessories,Trending,Low,Demand Volatility,1.2,0.247,0.1625,433.75,2494.44,7953.6,127257.6,20.0,30.9182,0.9672,0.0337,269.0,11430.4553,1486.4253,-1486.4253,75.0,75.0,-0.031,5.1082,Severe,Immediate contingency planning,Combined Stress,0.12816775515447953,Low exposure
P01212,Personal Care,Stable,Low,Supplier,1.2,0.06,0.0625,546.7,3310.8,16287.6,260601.6,20.0,22.2292,0.9878,0.0141,617.0,20907.9927,979.8027,-979.8027,127.0,127.0,-0.01,-2.0208,Severe,Immediate contingency planning,Demand Surge,0.1281403242930711,Low exposure
P01547,Accessories,Stable,Low,Demand Volatility,1.0,0.104,0.0542,464.6,2896.4,3649.0,175152.0,48.0,12.696,0.9749,0.0292,813.0,14694.435,1463.655,-1463.655,77.0,77.0,-0.021,3.096,High,Increase inventory protection,Supplier Disruption,0.12808787021828497,Low exposure
P01955,Accessories,Stable,Low,Demand Volatility,1.0,0.273,0.1625,408.25,2546.7,6416.0,153984.0,24.0,21.9138,0.9749,0.0292,709.0,15669.7859,1560.8059,-1560.8059,67.0,67.0,-0.021,5.3438,High,Increase inventory protection,Supplier Disruption,0.12808650930708487,Low exposure
P00680,Accessories,Trending,Low,Demand Volatility,1.2,0.42,0.1667,510.4,2569.2,7104.0,170496.0,29.0,16.1975,0.9858,0.0155,766.0,14326.6751,671.3851,-671.3851,158.0,158.0,-0.01,-1.4725,Severe,Immediate contingency planning,Demand Surge,0.12797056018340636,Low exposure
P00211,Personal Care,Trending,Low,Supplier,1.0,0.0,0.0,332.35,1748.5,3727.0,89448.0,24.0,23.1834,0.9704,0.0306,861.0,14154.4492,1409.8692,-1409.8692,82.0,82.0,-0.021,5.6534,High,Increase inventory protection,Supplier Disruption,0.12796351126151792,Low exposure
P00957,Personal Care,Trending,Low,Supplier,1.2,0.052,0.0542,312.5,1817.4,3873.6,92966.4,29.0,21.1312,0.9652,0.0378,409.0,8445.3384,1098.2384,-1098.2384,114.0,114.0,-0.031,3.4912,Severe,Immediate contingency planning,Combined Stress,0.12794991738748854,Low exposure
P01453,Accessories,Stable,Low,Supplier,1.2,0.02,0.0208,326.7,1963.2,3214.8,154310.4,58.0,8.8275,0.985,0.0182,825.0,11741.5809,550.2409,-550.2409,170.0,170.0,-0.01,-0.8025,Severe,Immediate contingency planning,Demand Surge,0.12786268626803504,Low exposure
P00768,Accessories,Volatile,Low,Supplier,1.2,0.0,0.0,136.25,918.84,1728.0,27648.0,20.0,29.5406,0.9535,0.0488,503.0,6447.0493,838.3793,-838.3793,140.0,140.0,-0.031,4.8806,Severe,Immediate contingency planning,Combined Stress,0.12777906605146178,Low exposure
P00918,Accessories,Stable,Low,Supplier,1.0,0.156,0.0812,363.4,2265.9,8562.0,136992.0,16.0,31.8987,0.9751,0.0278,591.0,16581.9644,1651.6644,-1651.6644,56.0,56.0,-0.021,7.7787,High,Increase inventory protection,Supplier Disruption,0.1277008601570065,Low exposure
P00304,Personal Care,Stable,Low,Demand Volatility,1.2,0.0,0.0,464.2,2806.8,9202.8,220867.2,29.0,15.4275,0.9869,0.0182,728.0,15719.9999,736.6799,-736.6799,150.0,150.0,-0.01,-1.4025,Severe,Immediate contingency planning,Demand Surge,0.12767127080863158,Low exposure
P01473,Accessories,Stable,Low,Supplier,1.2,0.052,0.0542,388.75,2670.72,6724.8,161395.2,29.0,19.4302,0.9673,0.0337,316.0,10275.5046,1336.2346,-1336.2346,88.0,88.0,-0.031,3.2102,Severe,Immediate contingency planning,Combined Stress,0.12759609683609108,Low exposure
P01668,Accessories,Stable,Low,Demand Volatility,1.0,0.0,0.0,401.35,2506.4,6316.0,151584.0,24.0,22.866,0.975,0.0265,683.0,15616.4981,1555.4981,-1555.4981,65.0,65.0,-0.021,5.576,High,Increase inventory protection,Supplier Disruption,0.12749256827681177,Low exposure
P00162,Personal Care,Stable,Low,Supplier,1.0,0.247,0.1625,561.2,3512.6,13282.0,212512.0,16.0,32.3748,0.9778,0.0224,281.0,19315.6124,1923.9524,-1923.9524,27.0,27.0,-0.021,7.8948,High,Increase inventory protection,Supplier Disruption,0.12747013917470293,Low exposure
P00526,Personal Care,Stable,Low,Demand Volatility,1.0,0.0,0.0,433.55,2714.4,6844.0,164256.0,24.0,21.6758,0.9754,0.0278,669.0,15691.8429,1563.0029,-1563.0029,64.0,64.0,-0.021,5.2858,High,Increase inventory protection,Supplier Disruption,0.12743938903834834,Low exposure
P00485,Personal Care,Seasonal,Low,Demand Volatility,1.2,0.429,0.2708,176.25,1187.16,2125.2,51004.8,29.0,21.1552,0.9611,0.0406,471.0,6995.0865,909.6465,-909.6465,131.0,131.0,-0.031,3.4952,Severe,Immediate contingency planning,Combined Stress,0.1273898224815486,Low exposure
P00798,Personal Care,Stable,Low,Supplier,1.0,0.0,0.0,509.45,3190.2,8045.0,193080.0,24.0,22.7602,0.9764,0.0237,568.0,16627.5556,1656.2056,-1656.2056,54.0,54.0,-0.021,5.5502,High,Increase inventory protection,Supplier Disruption,0.1273432781376259,Low exposure
P01044,Personal Care,Trending,Low,Supplier,1.0,0.377,0.1625,730.25,3836.3,8174.0,196176.0,24.0,23.3289,0.9765,0.0251,545.0,16820.2823,1675.4023,-1675.4023,52.0,52.0,-0.021,5.6889,High,Increase inventory protection,Supplier Disruption,0.12733740283812897,Low exposure
P00940,Personal Care,Seasonal,Low,Supplier,1.2,0.12,0.0833,299.2,1766.4,4114.8,98755.2,29.0,16.3258,0.9822,0.0196,815.0,11688.8078,547.7678,-547.7678,168.0,168.0,-0.01,-1.4842,Severe,Immediate contingency planning,Demand Surge,0.1273367731480246,Low exposure
P00610,Office Supplies,Stable,Low,Demand Volatility,1.2,0.0,0.0,557.5,3861.0,9741.6,233798.4,29.0,20.3885,0.9683,0.0324,188.0,12839.6938,1669.6838,-1669.6838,52.0,52.0,-0.031,3.3685,Severe,Immediate contingency planning,Combined Stress,0.12720016870229908,Low exposure
P00234,Personal Care,Stable,Low,Demand Volatility,1.0,0.0,0.0,415.15,2601.3,9839.0,157424.0,16.0,32.3483,0.9762,0.0251,490.0,17244.1302,1717.6202,-1717.6202,47.0,47.0,-0.021,7.8883,High,Increase inventory protection,Supplier Disruption,0.1271841521490332,Low exposure
P01462,Office Supplies,Stable,Low,Supplier,1.2,0.0,0.0,696.3,4221.6,13845.6,332294.4,29.0,15.895,0.9882,0.0127,620.0,19782.646,927.066,-927.066,128.0,128.0,-0.01,-1.445,Severe,Immediate contingency planning,Demand Surge,0.1271080159546448,Low exposure
P00718,Accessories,Volatile,Low,Supplier,1.0,0.65,0.1625,454.25,2762.5,3461.0,83064.0,24.0,24.9556,0.9699,0.0306,843.0,13975.8273,1392.0773,-1392.0773,80.0,80.0,-0.021,6.0856,High,Increase inventory protection,Supplier Disruption,0.12706997336578818,Low exposure
P00734,Personal Care,Trending,Low,Demand Volatility,1.0,0.0,0.0,838.35,4413.5,14115.0,225840.0,16.0,33.5254,0.9783,0.0237,187.0,19984.4197,1990.5697,-1990.5697,18.0,18.0,-0.021,8.1754,High,Increase inventory protection,Supplier Disruption,0.12696930602567016,Low exposure
P01933,Personal Care,Stable,Low,Supplier,1.2,0.052,0.0542,262.5,1817.4,4585.2,110044.8,29.0,20.7,0.9661,0.0351,373.0,8843.426,1150.006,-1150.006,104.0,104.0,-0.031,3.42,Severe,Immediate contingency planning,Combined Stress,0.1268594355605573,Low exposure
P00186,Office Supplies,Trending,Low,Supplier,1.0,0.156,0.0812,1001.65,5261.1,16812.0,268992.0,16.0,33.7502,0.979,0.021,0.0,21623.9909,2153.8809,-2153.8809,0.0,0.0,-0.021,8.2302,Low,Current policy remains resilient,Supplier Disruption,0.12668942624674445,Low exposure
P01567,Office Supplies,Stable,Low,Demand Volatility,1.0,0.078,0.0812,723.35,4540.9,17184.0,274944.0,16.0,32.8641,0.979,0.021,0.0,21523.5349,2143.8749,-2143.8749,0.0,0.0,-0.021,8.0141,Low,Current policy remains resilient,Supplier Disruption,0.12644929950667033,Low exposure
P01246,Personal Care,Seasonal,Low,Supplier,1.2,0.33,0.1667,435.6,2562.0,5961.6,143078.4,29.0,16.3808,0.985,0.0155,760.0,13164.9014,616.9414,-616.9414,157.0,157.0,-0.01,-1.4892,Severe,Immediate contingency planning,Demand Surge,0.12643072380347958,Low exposure
P00942,Personal Care,Stable,Low,Supplier,1.2,0.221,0.1083,165.0,1140.36,2876.4,69033.6,29.0,19.6818,0.9636,0.0406,437.0,7328.8952,953.0552,-953.0552,122.0,122.0,-0.031,3.2518,Severe,Immediate contingency planning,Combined Stress,0.12633202296636706,Low exposure
P00368,Accessories,Stable,Low,Supplier,1.2,0.026,0.027,481.25,3307.2,4164.0,199872.0,58.0,11.7995,0.9676,0.0365,337.0,9412.4182,1223.9982,-1223.9982,94.0,94.0,-0.031,1.9495,Severe,Immediate contingency planning,Combined Stress,0.12630230579713303,Low exposure
P01657,Personal Care,Seasonal,Low,Supplier,1.0,0.247,0.0812,706.1,4300.4,11546.0,184736.0,16.0,33.1815,0.9773,0.0237,348.0,18241.116,1816.926,-1816.926,33.0,33.0,-0.021,8.0915,High,Increase inventory protection,Supplier Disruption,0.1263013791487157,Low exposure
P00359,Accessories,Trending,Low,Supplier,1.0,0.247,0.0812,606.05,3153.8,10053.0,160848.0,16.0,32.2425,0.9764,0.0278,460.0,17164.6205,1709.7005,-1709.7005,44.0,44.0,-0.021,7.8625,High,Increase inventory protection,Supplier Disruption,0.12629424853117532,Low exposure
P00177,Office Supplies,Stable,Low,Supplier,1.0,0.104,0.0542,374.9,2355.6,5946.0,142704.0,24.0,21.98,0.9746,0.0265,699.0,15014.0729,1495.4929,-1495.4929,66.0,66.0,-0.021,5.3599,High,Increase inventory protection,Supplier Disruption,0.12628582847623987,Low exposure
P00470,Accessories,Volatile,Low,Demand Volatility,1.2,0.31,0.125,1004.3,5936.4,14522.4,232358.4,20.0,23.8517,0.9876,0.0127,598.0,20086.8729,941.3229,-941.3229,123.0,123.0,-0.01,-2.1683,Severe,Immediate contingency planning,Demand Surge,0.12628374949708882,Low exposure
P00475,Personal Care,Stable,Low,Demand Volatility,1.2,0.04,0.0417,383.9,2322.0,7614.0,182736.0,29.0,15.5833,0.9862,0.0155,731.0,14256.5803,668.1003,-668.1003,151.0,151.0,-0.01,-1.4167,Severe,Immediate contingency planning,Demand Surge,0.1262587601985362,Low exposure
P01313,Personal Care,Stable,Low,Supplier,1.2,0.12,0.0833,337.7,2043.6,6700.8,160819.2,29.0,15.3175,0.9856,0.0168,750.0,13399.4321,627.9321,-627.9321,155.0,155.0,-0.01,-1.3925,Severe,Immediate contingency planning,Demand Surge,0.12622791865898483,Low exposure
P00680,Accessories,Trending,Low,Demand Volatility,1.0,0.546,0.2167,533.6,2783.3,5920.0,142080.0,24.0,23.3686,0.9748,0.0265,672.0,15165.9065,1510.6165,-1510.6165,64.0,64.0,-0.021,5.6986,High,Increase inventory protection,Supplier Disruption,0.1261822058026678,Low exposure
P01041,Personal Care,Stable,Low,Demand Volatility,1.0,0.026,0.027,485.3,3039.4,3831.0,183888.0,48.0,12.4976,0.9753,0.0306,760.0,14337.7689,1428.1289,-1428.1289,72.0,72.0,-0.021,3.0476,High,Increase inventory protection,Supplier Disruption,0.12606889763429385,Low exposure
P00808,Accessories,Trending,Low,Supplier,1.0,0.0,0.0,469.2,2445.3,7796.0,124736.0,16.0,33.4857,0.9749,0.0251,577.0,15986.6361,1592.3661,-1592.3661,55.0,55.0,-0.021,8.1657,High,Increase inventory protection,Supplier Disruption,0.12604452175105896,Low exposure
P00806,Office Supplies,Stable,Low,Demand Volatility,1.0,0.104,0.0542,742.9,4665.7,11773.0,282552.0,24.0,22.0593,0.978,0.0251,318.0,18406.0438,1833.3538,-1833.3538,30.0,30.0,-0.021,5.3793,High,Increase inventory protection,Supplier Disruption,0.1259957735324524,Low exposure
P00439,Office Supplies,Stable,Low,Demand Volatility,1.0,0.104,0.0542,698.05,4391.4,11083.0,265992.0,24.0,22.1519,0.9778,0.0251,358.0,18009.4952,1793.8552,-1793.8552,34.0,34.0,-0.021,5.4019,High,Increase inventory protection,Supplier Disruption,0.12598100123786937,Low exposure
P00221,Office Supplies,Stable,Low,Supplier,1.0,0.052,0.0542,779.7,4891.9,12339.0,296136.0,24.0,22.4296,0.9782,0.0224,263.0,18806.2242,1873.2142,-1873.2142,25.0,25.0,-0.021,5.4696,High,Increase inventory protection,Supplier Disruption,0.12578594690994416,Low exposure
P01087,Personal Care,Stable,Low,Supplier,1.2,0.12,0.0833,528.0,3189.6,10455.6,250934.4,29.0,15.5558,0.9875,0.0141,667.0,16521.899,774.259,-774.259,138.0,138.0,-0.01,-1.4142,Severe,Immediate contingency planning,Demand Surge,0.12577372647025828,Low exposure
P01093,Personal Care,Trending,Low,Demand Volatility,1.2,0.25,0.0833,541.2,2743.2,7597.2,182332.8,29.0,16.1975,0.9863,0.0155,719.0,14445.126,676.936,-676.936,148.0,148.0,-0.01,-1.4725,Severe,Immediate contingency planning,Demand Surge,0.1257709572783236,Low exposure
P00542,Personal Care,Stable,Low,Demand Volatility,1.2,0.0,0.0,280.0,1932.84,7311.6,116985.6,20.0,28.7141,0.9669,0.0351,286.0,10287.4592,1337.7892,-1337.7892,80.0,80.0,-0.031,4.7441,Severe,Immediate contingency planning,Combined Stress,0.12576715261045954,Low exposure
P01218,Office Supplies,Stable,Low,Demand Volatility,1.2,0.0,0.0,404.8,2452.8,12066.0,193056.0,20.0,21.89,0.9868,0.0168,655.0,17071.2741,800.0041,-800.0041,135.0,135.0,-0.01,-1.99,Severe,Immediate contingency planning,Demand Surge,0.12569171998204737,Low exposure
P00999,Accessories,Stable,Low,Demand Volatility,1.0,0.0,0.0,434.7,2704.0,10210.0,163360.0,16.0,32.5335,0.9766,0.0251,434.0,17205.0362,1713.7262,-1713.7262,41.0,41.0,-0.021,7.9335,High,Increase inventory protection,Supplier Disruption,0.1256910139080088,Low exposure
P01125,Office Supplies,Trending,Low,Demand Volatility,1.2,0.08,0.0417,778.8,3946.8,10930.8,262339.2,29.0,16.4542,0.9877,0.0141,643.0,17418.905,816.295,-816.295,133.0,133.0,-0.01,-1.4958,Severe,Immediate contingency planning,Demand Surge,0.1256161104949323,Low exposure
P01105,Accessories,Trending,Low,Demand Volatility,1.0,0.0,0.0,399.05,2074.8,4408.0,105792.0,24.0,24.3869,0.9727,0.0278,750.0,14226.1622,1417.0122,-1417.0122,71.0,71.0,-0.021,5.9469,High,Increase inventory protection,Supplier Disruption,0.12556883451712858,Low exposure
P01093,Personal Care,Trending,Low,Demand Volatility,1.0,0.325,0.1083,565.8,2971.8,6331.0,151944.0,24.0,23.3686,0.9753,0.0265,631.0,15291.296,1523.106,-1523.106,60.0,60.0,-0.021,5.6986,High,Increase inventory protection,Supplier Disruption,0.12554880628680348,Low exposure
P01360,Personal Care,Trending,Low,Demand Volatility,1.2,0.12,0.0625,576.4,2919.6,12130.8,194092.8,20.0,22.9167,0.9869,0.0141,640.0,17535.31,821.75,-821.75,132.0,132.0,-0.01,-2.0833,Severe,Immediate contingency planning,Demand Surge,0.12551373959228695,Low exposure
P01454,Personal Care,Seasonal,Low,Demand Volatility,1.0,0.247,0.0812,702.65,4287.4,11516.0,184256.0,16.0,33.3931,0.9774,0.0237,328.0,18098.0009,1802.6709,-1802.6709,31.0,31.0,-0.021,8.1431,High,Increase inventory protection,Supplier Disruption,0.12549271835215586,Low exposure
P01897,Personal Care,Stable,Low,Supplier,1.2,0.19,0.1875,484.0,2926.8,14392.8,230284.8,20.0,21.6517,0.9875,0.0141,612.0,18731.3705,877.8005,-877.8005,126.0,126.0,-0.01,-1.9683,Severe,Immediate contingency planning,Demand Surge,0.12545916594954096,Low exposure
P01456,Accessories,Stable,Low,Supplier,1.2,0.078,0.0812,405.0,2790.84,10545.6,168729.6,20.0,29.0615,0.9682,0.0337,165.0,12718.4697,1653.9197,-1653.9197,46.0,46.0,-0.031,4.8015,Severe,Immediate contingency planning,Combined Stress,0.12542216853669405,Low exposure
P01907,Accessories,Trending,Low,Demand Volatility,1.2,0.273,0.1355,745.0,4290.0,4561.2,218937.6,58.0,12.3385,0.9678,0.0351,301.0,9872.5777,1283.8377,-1283.8377,84.0,84.0,-0.031,2.0385,Severe,Immediate contingency planning,Combined Stress,0.1254055356465164,Low exposure
P01585,Accessories,Trending,Low,Demand Volatility,1.2,0.156,0.0812,243.75,1399.32,4462.8,71404.8,20.0,29.7323,0.9645,0.0378,377.0,8302.5846,1079.6746,-1079.6746,105.0,105.0,-0.031,4.9123,Severe,Immediate contingency planning,Combined Stress,0.12540488477224268,Low exposure
P00479,Accessories,Trending,Low,Supplier,1.2,0.247,0.0812,126.25,728.52,2323.2,37171.2,20.0,29.0375,0.9585,0.0461,457.0,6650.5761,864.8461,-864.8461,127.0,127.0,-0.031,4.7975,Severe,Immediate contingency planning,Combined Stress,0.1253815641883334,Low exposure
P00503,Home Appliances,Seasonal,Low,Demand Volatility,1.2,0.104,0.0542,78.75,521.04,930.0,22320.0,29.0,20.7958,0.9501,0.0488,495.0,5823.7327,757.3227,-757.3227,138.0,138.0,-0.031,3.4358,Severe,Immediate contingency planning,Combined Stress,0.1253672844846579,Low exposure
P00475,Personal Care,Stable,Low,Demand Volatility,1.0,0.052,0.0542,401.35,2515.5,6345.0,152280.0,24.0,22.4825,0.9752,0.0265,641.0,15091.7056,1503.2256,-1503.2256,61.0,61.0,-0.021,5.4825,High,Increase inventory protection,Supplier Disruption,0.12530499247265237,Low exposure
P01742,Office Supplies,Stable,Low,Demand Volatility,1.2,0.02,0.0208,518.1,3138.0,5144.4,246931.2,58.0,8.4333,0.9872,0.0182,741.0,12947.3567,606.7467,-606.7467,153.0,153.0,-0.01,-0.7667,Severe,Immediate contingency planning,Demand Surge,0.12525294261689873,Low exposure
P01929,Personal Care,Seasonal,Low,Supplier,1.0,0.572,0.1625,270.25,1651.0,4436.0,70976.0,16.0,32.1103,0.9691,0.0333,790.0,13701.4696,1364.7496,-1364.7496,75.0,75.0,-0.021,7.8303,High,Increase inventory protection,Supplier Disruption,0.12524774823990453,Low exposure
P01932,Personal Care,Stable,Low,Supplier,1.0,0.052,0.0542,517.5,3239.6,8169.0,196056.0,24.0,22.337,0.9766,0.0237,523.0,16137.3257,1607.3757,-1607.3757,50.0,50.0,-0.021,5.447,High,Increase inventory protection,Supplier Disruption,0.1252383187951274,Low exposure
P00074,Accessories,Trending,Low,Demand Volatility,1.2,0.19,0.0625,800.8,4036.8,16748.4,267974.4,20.0,23.1183,0.9881,0.0141,543.0,21352.5351,1000.6351,-1000.6351,112.0,112.0,-0.01,-2.1017,Severe,Immediate contingency planning,Demand Surge,0.1251410435630408,Low exposure
P00360,Personal Care,Trending,Low,Supplier,1.2,0.0,0.0,785.0,4564.56,14600.4,233606.4,20.0,30.0557,0.969,0.031,0.0,16056.4193,2087.9893,-2087.9893,0.0,0.0,-0.031,4.9657,Low,Current policy remains resilient,Combined Stress,0.1251081415069615,Low exposure
P00917,Home Appliances,Volatile,Low,Supplier,1.2,0.585,0.1936,98.75,658.32,411.6,19345.2,57.0,13.0693,0.948,0.0557,486.0,5959.7046,775.0046,-775.0046,135.0,135.0,-0.031,2.1593,Severe,Immediate contingency planning,Combined Stress,0.1250917751051252,Low exposure
P00549,Personal Care,Seasonal,Low,Demand Volatility,1.0,0.0,0.0,853.3,5209.1,13995.0,223920.0,16.0,33.4328,0.9784,0.0237,157.0,19486.4376,1940.9676,-1940.9676,15.0,15.0,-0.021,8.1528,High,Increase inventory protection,Supplier Disruption,0.1250790967081855,Low exposure
P00596,Personal Care,Seasonal,Low,Supplier,1.2,0.06,0.0625,504.9,2973.6,10383.6,166137.6,20.0,23.0817,0.9863,0.0141,663.0,16099.0218,754.4419,-754.4419,137.0,137.0,-0.01,-2.0983,Severe,Immediate contingency planning,Demand Surge,0.12506486876091424,Low exposure
P00918,Accessories,Stable,Low,Supplier,1.2,0.12,0.0625,347.6,2091.6,10274.4,164390.4,20.0,22.11,0.9861,0.0168,674.0,15664.3731,734.0731,-734.0731,139.0,139.0,-0.01,-2.01,Severe,Immediate contingency planning,Demand Surge,0.12504261568223396,Low exposure
P00242,Accessories,Trending,Low,Demand Volatility,1.2,0.12,0.0625,278.3,1396.8,1928.4,92563.2,58.0,9.4875,0.9819,0.0196,799.0,10237.4011,479.7511,-479.7511,165.0,165.0,-0.01,-0.8625,Severe,Immediate contingency planning,Demand Surge,0.12500464519494442,Low exposure
P01180,Personal Care,Trending,Low,Supplier,1.0,0.156,0.0812,527.85,2779.4,8891.0,142256.0,16.0,33.0228,0.9759,0.0251,490.0,16321.6895,1625.7395,-1625.7395,47.0,47.0,-0.021,8.0528,High,Increase inventory protection,Supplier Disruption,0.12497917383934612,Low exposure
