product_id,category,demand_class,risk_class,primary_risk_driver,scenario_demand_multiplier,scenario_supplier_delay,scenario_supplier_delay_rate,scenario_safety_stock,scenario_reorder_point,scenario_order_quantity,scenario_purchase_quantity,scenario_purchase_orders,scenario_inventory_days,scenario_fill_rate,scenario_stockout_rate,scenario_lost_sales,scenario_total_cost,cost_change_vs_optimized,cost_savings_vs_optimized,lost_sales_change_vs_optimized,lost_sales_increase_vs_optimized,fill_rate_change_vs_optimized,inventory_days_change_vs_optimized,scenario_severity,scenario_recommendation,scenario
P01172,Accessories,Stable,Low,Demand Volatility,1.0,0.156,0.1083,187.45,1170.0,2948.0,70752.0,24.0,22.4164,0.9737,0.0292,418.0,8563.6296,852.9895,-852.9895,40.0,40.0,-0.021,5.4664,High,Increase inventory protection,Supplier Disruption
P01173,Personal Care,Trending,Low,Demand Volatility,1.0,0.104,0.0542,863.65,4538.3,9670.0,232080.0,24.0,23.8976,0.9765,0.0251,641.0,20042.261,1996.331,-1996.331,61.0,61.0,-0.021,5.8276,High,Increase inventory protection,Supplier Disruption
P01174,Home Appliances,Stable,Low,Supplier,1.0,0.156,0.0812,25.3,158.6,597.0,9552.0,16.0,31.7268,0.9743,0.0292,51.0,1662.1725,165.5625,-165.5625,5.0,5.0,-0.021,7.7368,High,Increase inventory protection,Supplier Disruption
P01175,Personal Care,Trending,Low,Demand Volatility,1.0,0.494,0.1625,249.55,1314.3,4203.0,67248.0,16.0,31.859,0.9774,0.0237,119.0,6642.1483,661.5983,-661.5983,11.0,11.0,-0.021,7.769,High,Increase inventory protection,Supplier Disruption
P01176,Personal Care,Stable,Low,Supplier,1.0,0.156,0.0812,266.8,1671.8,6322.0,101152.0,16.0,32.4277,0.9768,0.0251,244.0,10550.6154,1050.9054,-1050.9054,23.0,23.0,-0.021,7.9077,High,Increase inventory protection,Supplier Disruption
P01177,Office Supplies,Intermittent,High,Demand Volatility,1.0,0.988,0.26,1187.95,3255.2,2385.0,59625.0,25.0,34.9008,0.9786,0.0224,29.0,5642.2749,562.0049,-562.0049,3.0,3.0,-0.021,8.5108,High,Increase inventory protection,Supplier Disruption
P01178,Electronics,Volatile,Medium,Supplier,1.0,0.975,0.2438,136.85,678.6,1210.0,19360.0,16.0,35.5488,0.975,0.0278,86.0,2915.6905,290.4205,-290.4205,8.0,8.0,-0.021,8.6688,High,Increase inventory protection,Supplier Disruption
P01179,Office Supplies,Trending,Low,Demand Volatility,1.0,0.0,0.0,1309.85,6873.1,14641.0,351384.0,24.0,23.5537,0.9699,0.032,3576.0,55916.6702,5569.6402,-5569.6402,340.0,340.0,-0.021,5.7437,High,Increase inventory protection,Supplier Disruption
P01180,Personal Care,Trending,Low,Supplier,1.0,0.156,0.0812,527.85,2779.4,8891.0,142256.0,16.0,33.0228,0.9759,0.0251,490.0,16321.6895,1625.7395,-1625.7395,47.0,47.0,-0.021,8.0528,High,Increase inventory protection,Supplier Disruption
P01181,Accessories,Trending,Low,Demand Volatility,1.0,0.273,0.1083,887.8,4626.7,4918.0,236064.0,48.0,13.6614,0.9751,0.0278,1038.0,19283.582,1920.762,-1920.762,99.0,99.0,-0.021,3.3314,High,Increase inventory protection,Supplier Disruption
P01182,Home Appliances,Seasonal,Low,Demand Volatility,1.0,0.403,0.1625,42.55,257.4,692.0,11072.0,16.0,33.4328,0.9727,0.0292,78.0,2096.5601,208.8301,-208.8301,7.0,7.0,-0.021,8.1528,Moderate,Monitor and prepare response,Supplier Disruption
P01183,Personal Care,Seasonal,Low,Demand Volatility,1.0,0.052,0.0542,104.65,640.9,1147.0,27528.0,24.0,23.3157,0.9753,0.0278,115.0,3319.014,330.594,-330.594,11.0,11.0,-0.021,5.6857,High,Increase inventory protection,Supplier Disruption
P01184,Accessories,Stable,Low,Demand Volatility,1.0,0.156,0.1625,144.9,902.2,3409.0,54544.0,16.0,32.6525,0.9773,0.0237,102.0,5620.5733,559.8433,-559.8433,10.0,10.0,-0.021,7.9625,High,Increase inventory protection,Supplier Disruption
P01185,Electronics,Trending,Low,Demand Volatility,1.0,0.403,0.1625,44.85,234.0,744.0,11904.0,16.0,33.1815,0.9745,0.0278,60.0,1966.1616,195.8416,-195.8416,6.0,6.0,-0.021,8.0915,High,Increase inventory protection,Supplier Disruption
P01186,Accessories,Volatile,Medium,Supplier,1.0,0.728,0.1625,286.35,1433.9,2561.0,40976.0,16.0,33.7105,0.9749,0.0265,189.0,5565.6751,554.3751,-554.3751,18.0,18.0,-0.021,8.2205,High,Increase inventory protection,Supplier Disruption
P01187,Office Supplies,Trending,Low,Demand Volatility,1.0,0.0,0.0,1596.2,8381.1,17855.0,428520.0,24.0,22.6412,0.9686,0.0347,5001.0,73571.4206,7328.1606,-7328.1606,475.0,475.0,-0.021,5.5212,High,Increase inventory protection,Supplier Disruption
P01188,Electronics,Stable,Low,Demand Volatility,1.0,0.156,0.1083,47.15,286.0,716.0,17184.0,24.0,21.6229,0.9753,0.0306,72.0,2255.1907,224.6307,-224.6307,7.0,7.0,-0.021,5.2729,High,Increase inventory protection,Supplier Disruption
P01189,Home Appliances,Seasonal,Medium,Supplier,1.0,0.403,0.1625,34.5,170.3,434.0,6944.0,16.0,33.4989,0.9729,0.0292,48.0,1464.8588,145.9088,-145.9088,5.0,5.0,-0.021,8.1689,High,Increase inventory protection,Supplier Disruption
P01190,Office Supplies,Intermittent,High,Demand Volatility,1.0,1.534,0.3823,1739.95,4786.6,5277.0,89709.0,17.0,48.5225,0.9786,0.0224,34.0,10373.4041,1033.2541,-1033.2541,3.0,3.0,-0.021,11.8325,Moderate,Monitor and prepare response,Supplier Disruption
P01191,Electronics,Stable,Low,Demand Volatility,1.0,0.156,0.0812,44.85,271.7,1020.0,16320.0,16.0,32.7848,0.979,0.021,0.0,1692.648,168.598,-168.598,0.0,0.0,-0.021,7.9948,Low,Current policy remains resilient,Supplier Disruption
P01192,Personal Care,Seasonal,Low,Supplier,1.0,0.299,0.1355,816.5,4980.3,4458.0,213984.0,48.0,14.1375,0.9687,0.0347,2467.0,33190.7616,3306.0016,-3306.0016,234.0,234.0,-0.021,3.4475,High,Increase inventory protection,Supplier Disruption
P01193,Home Appliances,Stable,Low,Demand Volatility,1.0,0.078,0.0812,52.9,323.7,1220.0,19520.0,16.0,32.9832,0.9781,0.0224,20.0,2145.4276,213.6976,-213.6976,2.0,2.0,-0.021,8.0432,High,Increase inventory protection,Supplier Disruption
P01194,Personal Care,Stable,Low,Demand Volatility,1.0,0.221,0.1083,316.25,1981.2,4998.0,119952.0,24.0,21.7816,0.9758,0.0278,425.0,11035.0478,1099.1578,-1099.1578,40.0,40.0,-0.021,5.3116,High,Increase inventory protection,Supplier Disruption
P01195,Electronics,Volatile,Low,Demand Volatility,1.0,0.728,0.1625,90.85,547.3,1027.0,16432.0,16.0,33.9221,0.9719,0.0292,131.0,3066.5467,305.4467,-305.4467,12.0,12.0,-0.021,8.2721,High,Increase inventory protection,Supplier Disruption
P01196,Accessories,Stable,Low,Demand Volatility,1.0,0.078,0.0812,287.5,1792.7,6772.0,108352.0,16.0,33.2344,0.979,0.021,0.0,8843.707,880.887,-880.887,0.0,0.0,-0.021,8.1044,Low,Current policy remains resilient,Supplier Disruption
P01197,Accessories,Trending,Low,Supplier,1.0,0.0,0.0,514.05,2678.0,5695.0,136680.0,24.0,22.8131,0.9729,0.0292,939.0,17379.7042,1731.1242,-1731.1242,89.0,89.0,-0.021,5.5631,High,Increase inventory protection,Supplier Disruption
P01198,Accessories,Volatile,Medium,Supplier,1.0,0.104,0.0542,226.55,1133.6,1349.0,32376.0,24.0,25.1143,0.9717,0.032,265.0,5229.4,520.88,-520.88,25.0,25.0,-0.021,6.1243,High,Increase inventory protection,Supplier Disruption
P01199,Office Supplies,Intermittent,High,Demand Volatility,1.0,0.767,0.1858,487.6,1305.2,470.0,23030.0,49.0,25.6565,0.9761,0.0251,73.0,3444.9366,343.1366,-343.1366,7.0,7.0,-0.021,6.2565,High,Increase inventory protection,Supplier Disruption
P01200,Electronics,Seasonal,Low,Demand Volatility,1.0,0.429,0.1625,47.15,283.4,506.0,12144.0,24.0,22.7338,0.9746,0.0265,60.0,1910.1417,190.2617,-190.2617,6.0,6.0,-0.021,5.5438,High,Increase inventory protection,Supplier Disruption
P01201,Office Supplies,Stable,Low,Demand Volatility,1.0,0.0,0.0,300.15,1886.3,7138.0,114208.0,16.0,32.3219,0.9761,0.0251,376.0,12831.1617,1278.0617,-1278.0617,36.0,36.0,-0.021,7.8819,High,Increase inventory protection,Supplier Disruption
P01202,Electronics,Volatile,Medium,Supplier,1.0,0.494,0.1625,12.65,63.7,113.0,1808.0,16.0,35.2711,0.9752,0.0251,8.0,670.8508,66.8208,-66.8208,1.0,1.0,-0.021,8.6011,High,Increase inventory protection,Supplier Disruption
P01203,Electronics,Trending,Low,Demand Volatility,1.0,0.078,0.0812,69.0,360.1,1146.0,18336.0,16.0,33.618,0.979,0.021,0.0,1882.6204,187.5204,-187.5204,0.0,0.0,-0.021,8.1979,Low,Current policy remains resilient,Supplier Disruption
P01204,Home Appliances,Stable,Low,Demand Volatility,1.0,0.0,0.0,5.75,35.1,133.0,2128.0,16.0,31.9119,0.9762,0.0251,7.0,669.6513,66.7013,-66.7013,1.0,1.0,-0.021,7.7819,High,Increase inventory protection,Supplier Disruption
P01205,Personal Care,Seasonal,Low,Demand Volatility,1.0,0.247,0.0812,532.45,3240.9,8702.0,139232.0,16.0,32.6657,0.9741,0.0278,762.0,18715.0308,1864.1308,-1864.1308,72.0,72.0,-0.021,7.9657,High,Increase inventory protection,Supplier Disruption
P01206,Office Supplies,Trending,Low,Supplier,1.0,0.13,0.0812,968.3,5071.3,5398.0,259104.0,48.0,14.7062,0.9743,0.0278,1369.0,23983.9024,2388.9424,-2388.9424,130.0,130.0,-0.021,3.5862,High,Increase inventory protection,Supplier Disruption
P01207,Office Supplies,Trending,Low,Demand Volatility,1.0,0.494,0.2438,1627.25,8538.4,27282.0,436512.0,16.0,31.9516,0.9724,0.0306,3250.0,65649.5768,6539.0968,-6539.0968,309.0,309.0,-0.021,7.7916,High,Increase inventory protection,Supplier Disruption
P01208,Home Appliances,Seasonal,Low,Demand Volatility,1.0,0.325,0.1625,44.85,271.7,729.0,11664.0,16.0,33.036,0.9724,0.0292,86.0,2209.544,220.084,-220.084,8.0,8.0,-0.021,8.056,High,Increase inventory protection,Supplier Disruption
P01209,Home Appliances,Volatile,Medium,Supplier,1.0,0.806,0.2167,19.55,96.2,114.0,2736.0,24.0,24.2546,0.9703,0.032,27.0,1087.1575,108.2875,-108.2875,3.0,3.0,-0.021,5.9146,High,Increase inventory protection,Supplier Disruption
P01210,Accessories,Trending,Low,Supplier,1.0,0.247,0.0812,515.2,2680.6,8544.0,136704.0,16.0,32.6128,0.9723,0.0306,1029.0,21185.3496,2110.1896,-2110.1896,98.0,98.0,-0.021,7.9528,High,Increase inventory protection,Supplier Disruption
P01211,Home Appliances,Seasonal,Low,Supplier,1.0,0.0,0.0,73.6,444.6,1193.0,19088.0,16.0,33.0757,0.9736,0.0278,116.0,3083.306,307.116,-307.116,11.0,11.0,-0.021,8.0657,High,Increase inventory protection,Supplier Disruption
P01212,Personal Care,Stable,Low,Supplier,1.0,0.078,0.0812,571.55,3586.7,13573.0,217168.0,16.0,32.0706,0.9768,0.0251,541.0,22132.746,2204.556,-2204.556,51.0,51.0,-0.021,7.8206,High,Increase inventory protection,Supplier Disruption
P01213,Electronics,Stable,Low,Demand Volatility,1.0,0.078,0.0812,28.75,172.9,646.0,10336.0,16.0,32.4012,0.979,0.021,0.0,1225.5303,122.0703,-122.0703,0.0,0.0,-0.021,7.9012,Low,Current policy remains resilient,Supplier Disruption
P01214,Office Supplies,Trending,Low,Supplier,1.0,0.247,0.0812,617.55,3234.4,10331.0,165296.0,16.0,32.6657,0.9703,0.032,1614.0,29264.5134,2914.9234,-2914.9234,153.0,153.0,-0.021,7.9657,High,Increase inventory protection,Supplier Disruption
P01215,Office Supplies,Trending,Low,Supplier,1.0,0.377,0.2167,1524.9,8013.2,17075.0,409800.0,24.0,23.1834,0.9703,0.0333,4014.0,63176.9369,6292.8069,-6292.8069,381.0,381.0,-0.021,5.6534,High,Increase inventory protection,Supplier Disruption
P01216,Electronics,Stable,Low,Demand Volatility,1.0,0.156,0.0812,14.95,91.0,339.0,5424.0,16.0,32.4806,0.9732,0.0265,35.0,1210.8145,120.6045,-120.6045,3.0,3.0,-0.021,7.9206,Moderate,Monitor and prepare response,Supplier Disruption
P01217,Electronics,Stable,Low,Demand Volatility,1.0,0.104,0.0542,37.95,232.7,586.0,14064.0,24.0,21.927,0.9744,0.0278,73.0,2118.6838,211.0338,-211.0338,7.0,7.0,-0.021,5.347,High,Increase inventory protection,Supplier Disruption
P01218,Office Supplies,Stable,Low,Demand Volatility,1.0,0.0,0.0,423.2,2657.2,10055.0,160880.0,16.0,31.5813,0.9758,0.0278,575.0,18071.2792,1800.0092,-1800.0092,55.0,55.0,-0.021,7.7013,High,Increase inventory protection,Supplier Disruption
P01219,Office Supplies,Intermittent,Critical,Demand Volatility,1.0,1.3,0.312,327.75,820.3,560.0,14000.0,25.0,38.1277,0.979,0.021,0.0,1890.5614,188.3114,-188.3114,0.0,0.0,-0.021,9.2977,Low,Current policy remains resilient,Supplier Disruption
P01220,Home Appliances,Volatile,Medium,Supplier,1.0,0.156,0.0812,59.8,300.3,537.0,8592.0,16.0,34.3321,0.9644,0.0361,140.0,2542.5316,253.2516,-253.2516,13.0,13.0,-0.021,8.3721,High,Increase inventory protection,Supplier Disruption
P01221,Accessories,Stable,Low,Supplier,1.0,0.052,0.0542,146.05,912.6,2300.0,55200.0,24.0,22.9321,0.9751,0.0292,243.0,6062.8686,603.8986,-603.8986,23.0,23.0,-0.021,5.5921,High,Increase inventory protection,Supplier Disruption
P01222,Electronics,Trending,Low,Demand Volatility,1.0,0.156,0.0812,67.85,352.3,1124.0,17984.0,16.0,33.5122,0.9773,0.0224,34.0,2194.3173,218.5673,-218.5673,3.0,3.0,-0.021,8.1721,Moderate,Monitor and prepare response,Supplier Disruption
P01223,Home Appliances,Stable,Low,Demand Volatility,1.0,0.052,0.0542,56.35,348.4,874.0,20976.0,24.0,22.3238,0.9751,0.0265,91.0,2669.8314,265.9314,-265.9314,9.0,9.0,-0.021,5.4438,High,Increase inventory protection,Supplier Disruption
P01224,Accessories,Volatile,Low,Supplier,1.0,1.625,0.4062,342.7,2091.7,3934.0,62944.0,16.0,33.2476,0.9697,0.032,659.0,11945.4605,1189.8405,-1189.8405,63.0,63.0,-0.021,8.1076,High,Increase inventory protection,Supplier Disruption
P01225,Home Appliances,Seasonal,Low,Demand Volatility,1.0,0.156,0.1083,71.3,429.0,766.0,18384.0,24.0,23.8843,0.9712,0.0292,160.0,3301.4439,328.8439,-328.8439,15.0,15.0,-0.021,5.8243,High,Increase inventory protection,Supplier Disruption
P01226,Personal Care,Seasonal,Low,Demand Volatility,1.0,0.494,0.1625,103.5,630.5,1695.0,27120.0,16.0,33.446,0.979,0.021,0.0,2559.6574,254.9574,-254.9574,0.0,0.0,-0.021,8.156,Low,Current policy remains resilient,Supplier Disruption
P01227,Home Appliances,Seasonal,Low,Supplier,1.0,0.0,0.0,49.45,296.4,791.0,12656.0,16.0,33.3138,0.9718,0.0292,102.0,2449.8055,244.0155,-244.0155,10.0,10.0,-0.021,8.1238,High,Increase inventory protection,Supplier Disruption
P01228,Home Appliances,Volatile,Medium,Supplier,1.0,0.0,0.0,20.7,101.4,180.0,2880.0,16.0,35.0066,0.9721,0.0292,22.0,901.5054,89.7954,-89.7954,2.0,2.0,-0.021,8.5366,Moderate,Monitor and prepare response,Supplier Disruption
P01229,Accessories,Trending,Low,Supplier,1.0,0.156,0.0812,844.1,4397.9,14025.0,224400.0,16.0,32.4806,0.9716,0.0292,1863.0,36169.9909,3602.7509,-3602.7509,177.0,177.0,-0.021,7.9206,High,Increase inventory protection,Supplier Disruption
P01230,Home Appliances,Seasonal,Low,Supplier,1.0,0.806,0.3792,66.7,405.6,725.0,17400.0,24.0,22.0328,0.9659,0.0402,255.0,4125.7164,410.9464,-410.9464,24.0,24.0,-0.021,5.3728,High,Increase inventory protection,Supplier Disruption
P01231,Accessories,Trending,Low,Demand Volatility,1.0,0.052,0.0542,600.3,3123.9,6639.0,159336.0,24.0,24.9291,0.9785,0.0224,97.0,10911.7462,1086.8762,-1086.8762,9.0,9.0,-0.021,6.0791,High,Increase inventory protection,Supplier Disruption
P01232,Electronics,Trending,Low,Demand Volatility,1.0,0.325,0.1625,81.65,422.5,1343.0,21488.0,16.0,31.5548,0.973,0.0306,145.0,3480.4211,346.6711,-346.6711,14.0,14.0,-0.021,7.6948,High,Increase inventory protection,Supplier Disruption
P01233,Electronics,Volatile,Low,Demand Volatility,1.0,0.897,0.2438,80.5,487.5,916.0,14656.0,16.0,33.1418,0.9722,0.0292,112.0,2698.3634,268.7734,-268.7734,11.0,11.0,-0.021,8.0818,High,Increase inventory protection,Supplier Disruption
P01234,Electronics,Seasonal,Low,Supplier,1.0,0.078,0.0812,81.65,486.2,1299.0,20784.0,16.0,32.8906,0.9748,0.0251,97.0,3015.7134,300.3834,-300.3834,9.0,9.0,-0.021,8.0206,High,Increase inventory protection,Supplier Disruption
P01235,Office Supplies,Intermittent,High,Demand Volatility,1.0,0.923,0.1529,2018.25,5552.3,6120.0,104040.0,17.0,45.9701,0.979,0.021,0.0,10972.9306,1092.9706,-1092.9706,0.0,0.0,-0.021,11.2101,Low,Current policy remains resilient,Supplier Disruption
P01236,Home Appliances,Seasonal,Low,Demand Volatility,1.0,0.078,0.0812,79.35,481.0,1289.0,20624.0,16.0,33.4857,0.9758,0.0251,74.0,2798.986,278.796,-278.796,7.0,7.0,-0.021,8.1657,High,Increase inventory protection,Supplier Disruption
P01237,Accessories,Trending,Low,Supplier,1.0,0.0,0.0,472.65,2463.5,7855.0,125680.0,16.0,34.4379,0.9783,0.0237,92.0,11463.4825,1141.8325,-1141.8325,9.0,9.0,-0.021,8.3979,High,Increase inventory protection,Supplier Disruption
P01238,Personal Care,Seasonal,Low,Demand Volatility,1.0,0.0,0.0,149.5,912.6,2452.0,39232.0,16.0,33.3931,0.9743,0.0278,204.0,5554.4244,553.2544,-553.2544,19.0,19.0,-0.021,8.1431,High,Increase inventory protection,Supplier Disruption
P01239,Accessories,Trending,Low,Supplier,1.0,0.052,0.0542,492.2,2563.6,5449.0,130776.0,24.0,22.866,0.9663,0.0374,1865.0,26391.6153,2628.7653,-2628.7653,177.0,177.0,-0.021,5.576,High,Increase inventory protection,Supplier Disruption
P01240,Electronics,Trending,Low,Supplier,1.0,0.104,0.0542,18.4,93.6,197.0,4728.0,24.0,23.5934,0.9784,0.0224,3.0,960.1353,95.6353,-95.6353,0.0,0.0,-0.021,5.7534,Low,Current policy remains resilient,Supplier Disruption
P01241,Accessories,Trending,Low,Demand Volatility,1.0,0.494,0.1625,539.35,2813.2,8974.0,143584.0,16.0,32.8906,0.9762,0.0251,453.0,16015.1681,1595.2081,-1595.2081,43.0,43.0,-0.021,8.0206,High,Increase inventory protection,Supplier Disruption
P01242,Office Supplies,Stable,Low,Supplier,1.0,0.247,0.1625,494.5,3103.1,11745.0,187920.0,16.0,31.621,0.9769,0.0251,448.0,18802.3926,1872.8326,-1872.8326,43.0,43.0,-0.021,7.711,High,Increase inventory protection,Supplier Disruption
P01243,Office Supplies,Trending,Low,Demand Volatility,1.0,0.494,0.2708,1094.8,5747.3,12242.0,293808.0,24.0,23.5802,0.9739,0.0265,1692.0,33828.5158,3369.5258,-3369.5258,161.0,161.0,-0.021,5.7502,High,Increase inventory protection,Supplier Disruption
P01244,Accessories,Stable,Low,Demand Volatility,1.0,0.156,0.0812,24.15,152.1,578.0,9248.0,16.0,32.8244,0.9763,0.0251,28.0,1429.4521,142.3821,-142.3821,3.0,3.0,-0.021,8.0044,High,Increase inventory protection,Supplier Disruption
P01245,Office Supplies,Trending,Low,Demand Volatility,1.0,0.0,0.0,410.55,2156.7,4597.0,110328.0,24.0,24.0563,0.9767,0.0251,287.0,9745.068,970.668,-970.668,27.0,27.0,-0.021,5.8663,High,Increase inventory protection,Supplier Disruption
P01246,Personal Care,Seasonal,Low,Supplier,1.0,0.429,0.2167,455.4,2775.5,4968.0,119232.0,24.0,23.6331,0.974,0.0265,666.0,13936.0781,1388.1181,-1388.1181,63.0,63.0,-0.021,5.7631,High,Increase inventory protection,Supplier Disruption
P01247,Electronics,Stable,Low,Supplier,1.0,0.104,0.0542,57.5,349.7,878.0,21072.0,24.0,22.7073,0.9747,0.0278,101.0,2792.8332,278.1832,-278.1832,10.0,10.0,-0.021,5.5373,High,Increase inventory protection,Supplier Disruption
P01248,Electronics,Stable,Low,Demand Volatility,1.0,0.0,0.0,25.3,154.7,583.0,9328.0,16.0,31.6474,0.9721,0.0292,72.0,1854.6549,184.7349,-184.7349,7.0,7.0,-0.021,7.7174,High,Increase inventory protection,Supplier Disruption
P01249,Accessories,Trending,Low,Demand Volatility,1.0,0.247,0.1625,399.05,2078.7,6628.0,106048.0,16.0,34.1337,0.9772,0.0237,214.0,11044.0883,1100.0583,-1100.0583,20.0,20.0,-0.021,8.3237,High,Increase inventory protection,Supplier Disruption
P01250,Personal Care,Trending,Low,Demand Volatility,1.0,0.403,0.1625,730.25,3837.6,12265.0,196240.0,16.0,33.0757,0.9787,0.0224,71.0,16298.9661,1623.4761,-1623.4761,7.0,7.0,-0.021,8.0657,High,Increase inventory protection,Supplier Disruption
P01251,Office Supplies,Stable,Low,Supplier,1.0,0.0,0.0,601.45,3783.0,14322.0,229152.0,16.0,31.3829,0.9783,0.0237,171.0,18940.3322,1886.5722,-1886.5722,16.0,16.0,-0.021,7.6529,High,Increase inventory protection,Supplier Disruption
P01252,Personal Care,Seasonal,Low,Demand Volatility,1.0,0.403,0.1625,294.4,1795.3,4824.0,77184.0,16.0,33.6841,0.9705,0.0306,738.0,13926.4156,1387.1556,-1387.1556,70.0,70.0,-0.021,8.2141,High,Increase inventory protection,Supplier Disruption
P01253,Electronics,Seasonal,Low,Demand Volatility,1.0,0.0,0.0,37.95,227.5,609.0,9744.0,16.0,34.0544,0.9781,0.0224,10.0,1318.2897,131.3097,-131.3097,1.0,1.0,-0.021,8.3044,High,Increase inventory protection,Supplier Disruption
P01254,Electronics,Volatile,Low,Demand Volatility,1.0,1.144,0.325,31.05,188.5,354.0,5664.0,16.0,33.6708,0.966,0.0347,83.0,1722.6682,171.5882,-171.5882,8.0,8.0,-0.021,8.2108,High,Increase inventory protection,Supplier Disruption
P01255,Office Supplies,Trending,Low,Demand Volatility,1.0,0.156,0.1083,1624.95,8528.0,18164.0,435936.0,24.0,23.5669,0.972,0.0278,3405.0,58847.5207,5861.5707,-5861.5707,324.0,324.0,-0.021,5.7469,High,Increase inventory protection,Supplier Disruption
P01256,Home Appliances,Volatile,Low,Demand Volatility,1.0,0.806,0.2438,23.0,140.4,265.0,4240.0,16.0,34.1073,0.9701,0.0292,42.0,1203.0623,119.8323,-119.8323,4.0,4.0,-0.021,8.3173,High,Increase inventory protection,Supplier Disruption
P01257,Electronics,Volatile,Low,Demand Volatility,1.0,0.247,0.0812,50.6,302.9,566.0,9056.0,16.0,37.1226,0.979,0.021,0.0,1228.118,122.328,-122.328,0.0,0.0,-0.021,9.0526,Low,Current policy remains resilient,Supplier Disruption
P01258,Personal Care,Seasonal,Low,Supplier,1.0,0.104,0.0542,77.05,470.6,843.0,20232.0,24.0,23.2231,0.9735,0.0278,125.0,3017.6014,300.5714,-300.5714,12.0,12.0,-0.021,5.6631,High,Increase inventory protection,Supplier Disruption
P01259,Electronics,Trending,Low,Supplier,1.0,0.221,0.1083,25.3,133.9,284.0,6816.0,24.0,23.0247,0.9723,0.032,51.0,1543.6244,153.7544,-153.7544,5.0,5.0,-0.021,5.6147,High,Increase inventory protection,Supplier Disruption
P01260,Personal Care,Seasonal,Low,Supplier,1.0,0.897,0.325,684.25,4182.1,11235.0,179760.0,16.0,32.6525,0.9734,0.0278,1133.0,25519.8857,2541.9357,-2541.9357,108.0,108.0,-0.021,7.9625,High,Increase inventory protection,Supplier Disruption
P01261,Home Appliances,Seasonal,Low,Demand Volatility,1.0,0.975,0.325,21.85,130.0,347.0,5552.0,16.0,31.5813,0.9673,0.0361,73.0,1586.6278,158.0378,-158.0378,7.0,7.0,-0.021,7.7013,High,Increase inventory protection,Supplier Disruption
P01262,Office Supplies,Stable,Low,Demand Volatility,1.0,0.156,0.0812,129.95,817.7,3098.0,49568.0,16.0,32.4277,0.9761,0.0251,162.0,5827.305,580.435,-580.435,15.0,15.0,-0.021,7.9077,High,Increase inventory protection,Supplier Disruption
P01263,Home Appliances,Seasonal,Low,Demand Volatility,1.0,0.156,0.0542,43.7,261.3,467.0,11208.0,24.0,23.4082,0.9696,0.0306,118.0,2466.3871,245.6671,-245.6671,11.0,11.0,-0.021,5.7082,High,Increase inventory protection,Supplier Disruption
