product_id,category,demand_class,risk_class,primary_risk_driver,scenario_demand_multiplier,scenario_supplier_delay,scenario_supplier_delay_rate,scenario_safety_stock,scenario_reorder_point,scenario_order_quantity,scenario_purchase_quantity,scenario_purchase_orders,scenario_inventory_days,scenario_fill_rate,scenario_stockout_rate,scenario_lost_sales,scenario_total_cost,cost_change_vs_optimized,cost_savings_vs_optimized,lost_sales_change_vs_optimized,lost_sales_increase_vs_optimized,fill_rate_change_vs_optimized,inventory_days_change_vs_optimized,scenario_severity,scenario_recommendation,scenario,optimized_safety_stock,optimized_reorder_point,optimized_order_quantity,optimized_order_coverage_days,optimized_fill_rate,optimized_stockout_rate,optimized_lost_sales,optimized_inventory_days,optimized_total_cost,optimized_supplier_delay_rate,optimized_average_supplier_delay,decision_impact_score,urgency_score,recommendation_confidence,management_decision,scenario_cost,optimized_total_cost_base,optimized_lost_sales_base,optimized_fill_rate_base,optimized_safety_stock_base,optimized_order_quantity_base,optimized_inventory_days_base,lost_sales_increase_pct,cost_increase_pct,supplier_exposure,supplier_exposure_score,baseline_risk_score,scenario_exposure_score,exposure_class,economic_exposure,recommended_buffer_rate,stress_adjusted_safety_stock,additional_safety_stock_required,stress_adjusted_order_quantity,additional_order_quantity_required,action_priority,risk_scenario_relationship,scenario_rationale,decision_confidence,scenario_opportunity_score,final_decision_score,scenario_rank
P01579,Personal Care,Trending,Low,Supplier,1.2,0.12,0.125,828.3,4202.4,11642.4,279417.6,29.0,15.9958,0.984,0.0196,1785.0,27341.4407,1281.29,-1281.2907,368.0,368.0,-0.01,-1.4542,Severe,Review safety-stock buffer,Demand Surge,753.0,3502.0,9702.0,30.0,0.994,0.0096,1417.0,17.45,26060.15,0.125,0.12,0.0261,0.1056,Low,Maintain policy,27341.44,26060.15,1417.0,0.994,753.0,9702.0,17.45,0.2597,0.0492,0.015,0.0115,0.25,0.215,Moderate exposure,1281.2906999999977,0.1,828.3000000000001,75.0,10672.2,970.0,P3 - Planned,Scenario-sensitive,"Demand Surge creates moderate exposure for this product. lost sales increase by 368 units, while modeled cost increases by ₹1,281. Fill rate changes by -1.00%. The product is classified as 'Scenario-sensitive'. Recommended action: Review safety-stock buffer. Stress-adjusted safety stock requires approximately 75 additional units.",Medium,0.205380967109256,0.2116,2
P00404,Accessories,Trending,Low,Supplier,1.0,0.052,0.0277,330.05,1725.1,1836.0,86292.0,47.0,13.3176,0.9688,0.0361,1009.0,14182.2814,1412.64,-1412.6414,96.0,96.0,-0.021,3.2476,High,Review safety-stock buffer,Supplier Disruption,287.0,1327.0,1836.0,15.0,0.9898,0.0151,913.0,10.07,12769.64,0.0213,0.04,0.0251,0.1223,Low,Reduce order quantity,14182.28,12769.64,913.0,0.9898,287.0,1836.0,10.07,0.1051,0.1106,0.000852,0.0007,0.25,0.2482,Moderate exposure,1412.6414000000004,0.1,315.70000000000005,29.0,2019.6000000000001,184.0,P3 - Planned,Scenario-sensitive,"Supplier Disruption creates moderate exposure for this product. lost sales increase by 96 units, while modeled cost increases by ₹1,413. Fill rate changes by -2.10%. The product is classified as 'Scenario-sensitive'. Recommended action: Review safety-stock buffer. Stress-adjusted safety stock requires approximately 29 additional units.",Medium,0.1362268305754841,0.2115,3
P00746,Accessories,Volatile,Low,Supplier,1.0,1.222,0.4062,60.95,374.4,706.0,11296.0,16.0,34.3056,0.9705,0.0306,107.0,2425.1052,241.56,-241.5552,10.0,10.0,-0.021,8.3656,High,Review safety-stock buffer,Supplier Disruption,53.0,288.0,706.0,45.0,0.9915,0.0096,97.0,25.94,2183.55,0.3125,0.94,0.1286,0.1317,Medium,Increase order quantity,2425.11,2183.55,97.0,0.9915,53.0,706.0,25.94,0.1031,0.1106,0.29374999999999996,0.2246,0.25,0.235,Moderate exposure,241.5551999999998,0.1,58.300000000000004,5.0,776.6,71.0,P3 - Planned,Scenario-sensitive,"Supplier Disruption creates moderate exposure for this product. lost sales increase by 10 units, while modeled cost increases by ₹242. Fill rate changes by -2.10%. The product is classified as 'Scenario-sensitive'. Recommended action: Review safety-stock buffer. Stress-adjusted safety stock requires approximately 5 additional units.",Medium,0.0837602106592409,0.2115,3
P01990,Office Supplies,Stable,Low,Demand Volatility,1.0,0.104,0.0542,439.3,2761.2,6967.0,167208.0,24.0,22.2577,0.975,0.0278,758.0,16965.5965,1689.88,-1689.8765,72.0,72.0,-0.021,5.4277,High,Review safety-stock buffer,Supplier Disruption,382.0,2124.0,6967.0,30.0,0.996,0.0068,686.0,16.83,15275.72,0.0417,0.08,0.0253,0.126,Low,Maintain policy,16965.6,15275.72,686.0,0.996,382.0,6967.0,16.83,0.105,0.1106,0.003336,0.0026,0.25,0.2476,Moderate exposure,1689.8765000000003,0.1,420.20000000000005,38.0,7663.700000000001,697.0,P3 - Planned,Scenario-sensitive,"Supplier Disruption creates moderate exposure for this product. lost sales increase by 72 units, while modeled cost increases by ₹1,690. Fill rate changes by -2.10%. The product is classified as 'Scenario-sensitive'. Recommended action: Review safety-stock buffer. Stress-adjusted safety stock requires approximately 38 additional units.",Medium,0.1368288483530857,0.2115,3
P00018,Personal Care,Trending,Low,Demand Volatility,1.0,0.247,0.1355,568.1,2990.0,3187.0,152976.0,48.0,13.9788,0.9741,0.0265,835.0,14716.4143,1465.84,-1465.8443,79.0,79.0,-0.021,3.4088,High,Review safety-stock buffer,Supplier Disruption,494.0,2300.0,3187.0,15.0,0.9951,0.0055,756.0,10.57,13250.57,0.1042,0.19,0.2216,0.1712,Medium,Immediate intervention,14716.41,13250.57,756.0,0.9951,494.0,3187.0,10.57,0.1045,0.1106,0.019798,0.0151,0.25,0.2469,Moderate exposure,1465.8443000000007,0.1,543.4000000000001,49.0,3505.7000000000003,319.0,P3 - Planned,Scenario-sensitive,"Supplier Disruption creates moderate exposure for this product. lost sales increase by 79 units, while modeled cost increases by ₹1,466. Fill rate changes by -2.10%. The product is classified as 'Scenario-sensitive'. Recommended action: Review safety-stock buffer. Stress-adjusted safety stock requires approximately 49 additional units.",Medium,0.1330401572345508,0.2113,3
P00210,Electronics,Seasonal,Low,Supplier,1.0,1.3,0.4062,16.1,94.9,251.0,4016.0,16.0,31.859,0.9658,0.0347,60.0,1342.9678,133.77,-133.7677,6.0,6.0,-0.021,7.769,High,Review safety-stock buffer,Supplier Disruption,14.0,73.0,251.0,45.0,0.9868,0.0137,54.0,24.09,1209.2,0.3125,1.0,0.1151,0.127,Medium,Increase order quantity,1342.97,1209.2,54.0,0.9868,14.0,251.0,24.09,0.1111,0.1106,0.3125,0.239,0.25,0.234,Moderate exposure,133.76779999999985,0.1,15.400000000000002,1.0,276.1,25.0,P3 - Planned,Scenario-sensitive,"Supplier Disruption creates moderate exposure for this product. lost sales increase by 6 units, while modeled cost increases by ₹134. Fill rate changes by -2.10%. The product is classified as 'Scenario-sensitive'. Recommended action: Review safety-stock buffer. Stress-adjusted safety stock requires approximately 1 additional units.",Medium,0.0799743546901881,0.2113,3
P00526,Personal Care,Stable,Low,Demand Volatility,1.0,0.052,0.027,433.55,2714.4,3422.0,164256.0,48.0,12.1934,0.974,0.0292,918.0,15231.9997,1517.2,-1517.1997,87.0,87.0,-0.021,2.9734,High,Review safety-stock buffer,Supplier Disruption,377.0,2088.0,3422.0,15.0,0.995,0.0082,831.0,9.22,13714.8,0.0208,0.04,0.0251,0.1187,Low,Reduce order quantity,15232.0,13714.8,831.0,0.995,377.0,3422.0,9.22,0.1047,0.1106,0.000832,0.0006,0.25,0.2479,Moderate exposure,1517.199700000001,0.1,414.70000000000005,38.0,3764.2000000000003,342.0,P3 - Planned,Scenario-sensitive,"Supplier Disruption creates moderate exposure for this product. lost sales increase by 87 units, while modeled cost increases by ₹1,517. Fill rate changes by -2.10%. The product is classified as 'Scenario-sensitive'. Recommended action: Review safety-stock buffer. Stress-adjusted safety stock requires approximately 38 additional units.",Medium,0.1364676061941973,0.2113,3
P00806,Office Supplies,Stable,Low,Demand Volatility,1.0,0.0,0.0,742.9,4665.7,11773.0,282552.0,24.0,23.1437,0.9775,0.0237,462.0,20561.8114,2048.08,-2048.0814,44.0,44.0,-0.021,5.6437,High,Review safety-stock buffer,Supplier Disruption,646.0,3589.0,11773.0,30.0,0.9985,0.0027,418.0,17.5,18513.73,0.0,0.0,0.0666,0.1175,Medium,Maintain policy,20561.81,18513.73,418.0,0.9985,646.0,11773.0,17.5,0.1053,0.1106,0.0,0.0,0.25,0.247,Moderate exposure,2048.081399999999,0.1,710.6,65.0,12950.300000000001,1177.0,P3 - Planned,Scenario-sensitive,"Supplier Disruption creates moderate exposure for this product. lost sales increase by 44 units, while modeled cost increases by ₹2,048. Fill rate changes by -2.10%. The product is classified as 'Scenario-sensitive'. Recommended action: Review safety-stock buffer. Stress-adjusted safety stock requires approximately 65 additional units.",Medium,0.1384085091002748,0.2113,3
P00766,Personal Care,Trending,Low,Supplier,1.0,0.0,0.0,953.35,5015.4,16037.0,256592.0,16.0,33.1286,0.9781,0.0224,261.0,22897.8445,2280.76,-2280.7645,25.0,25.0,-0.021,8.0786,High,Review safety-stock buffer,Supplier Disruption,829.0,3858.0,16037.0,45.0,0.9991,0.0014,236.0,25.05,20617.08,0.0,0.0,0.2112,0.1887,Medium,Immediate intervention,22897.84,20617.08,236.0,0.9991,829.0,16037.0,25.05,0.1059,0.1106,0.0,0.0,0.25,0.2466,Moderate exposure,2280.7644999999975,0.1,911.9000000000001,83.0,17640.7,1604.0,P3 - Planned,Scenario-sensitive,"Supplier Disruption creates moderate exposure for this product. lost sales increase by 25 units, while modeled cost increases by ₹2,281. Fill rate changes by -2.10%. The product is classified as 'Scenario-sensitive'. Recommended action: Review safety-stock buffer. Stress-adjusted safety stock requires approximately 83 additional units.",Medium,0.1392183571530975,0.2112,3
P01532,Personal Care,Stable,Low,Demand Volatility,1.0,0.052,0.0542,507.15,3178.5,8016.0,192384.0,24.0,22.0857,0.9758,0.0278,693.0,17544.2766,1747.52,-1747.5166,66.0,66.0,-0.021,5.3857,High,Review safety-stock buffer,Supplier Disruption,441.0,2445.0,8016.0,30.0,0.9968,0.0068,627.0,16.7,15796.76,0.0417,0.04,0.0251,0.1135,Low,Maintain policy,17544.28,15796.76,627.0,0.9968,441.0,8016.0,16.7,0.1053,0.1106,0.001668,0.0013,0.25,0.2471,Moderate exposure,1747.5166000000008,0.1,485.1,44.0,8817.6,802.0,P3 - Planned,Scenario-sensitive,"Supplier Disruption creates moderate exposure for this product. lost sales increase by 66 units, while modeled cost increases by ₹1,748. Fill rate changes by -2.10%. The product is classified as 'Scenario-sensitive'. Recommended action: Review safety-stock buffer. Stress-adjusted safety stock requires approximately 44 additional units.",Medium,0.1366848808963844,0.211,3
P00679,Accessories,Volatile,Low,Demand Volatility,1.0,1.053,0.325,369.15,2250.3,4230.0,67680.0,16.0,34.094,0.9763,0.0251,202.0,7859.2823,782.83,-782.8323,19.0,19.0,-0.021,8.314,High,Review safety-stock buffer,Supplier Disruption,321.0,1731.0,4230.0,45.0,0.9973,0.0041,183.0,25.78,7076.45,0.25,0.81,0.1909,0.1645,Medium,Immediate intervention,7859.28,7076.45,183.0,0.9973,321.0,4230.0,25.78,0.1038,0.1106,0.2025,0.1549,0.25,0.2381,Moderate exposure,782.8323,0.1,353.1,32.0,4653.0,423.0,P3 - Planned,Scenario-sensitive,"Supplier Disruption creates moderate exposure for this product. lost sales increase by 19 units, while modeled cost increases by ₹783. Fill rate changes by -2.10%. The product is classified as 'Scenario-sensitive'. Recommended action: Review safety-stock buffer. Stress-adjusted safety stock requires approximately 32 additional units.",Medium,0.0998178046529146,0.2108,3
P00044,Accessories,Trending,Low,Demand Volatility,1.0,0.0,0.0,801.55,4178.2,13326.0,213216.0,16.0,32.5599,0.9773,0.0265,412.0,20784.8915,2070.3,-2070.3015,39.0,39.0,-0.021,7.9399,High,Review safety-stock buffer,Supplier Disruption,697.0,3214.0,13326.0,45.0,0.9983,0.0055,373.0,24.62,18714.59,0.0,0.0,0.353,0.2422,Medium,Immediate intervention,20784.89,18714.59,373.0,0.9983,697.0,13326.0,24.62,0.1046,0.1106,0.0,0.0,0.25,0.2463,Moderate exposure,2070.3015000000014,0.1,766.7,70.0,14658.6,1333.0,P3 - Planned,Scenario-sensitive,"Supplier Disruption creates moderate exposure for this product. lost sales increase by 39 units, while modeled cost increases by ₹2,070. Fill rate changes by -2.10%. The product is classified as 'Scenario-sensitive'. Recommended action: Review safety-stock buffer. Stress-adjusted safety stock requires approximately 70 additional units.",Medium,0.1376371086640703,0.2106,3
P01315,Personal Care,Stable,Low,Demand Volatility,1.0,0.221,0.1083,443.9,2788.5,3519.0,168912.0,48.0,12.1273,0.9745,0.032,844.0,14596.178,1453.87,-1453.868,80.0,80.0,-0.021,2.9573,High,Review safety-stock buffer,Supplier Disruption,386.0,2145.0,3519.0,15.0,0.9955,0.011,764.0,9.17,13142.31,0.0833,0.17,0.077,0.1143,Medium,Reduce order quantity,14596.18,13142.31,764.0,0.9955,386.0,3519.0,9.17,0.1047,0.1106,0.014161000000000002,0.0108,0.25,0.2465,Moderate exposure,1453.8680000000004,0.1,424.6,39.0,3870.9,352.0,P3 - Planned,Scenario-sensitive,"Supplier Disruption creates moderate exposure for this product. lost sales increase by 80 units, while modeled cost increases by ₹1,454. Fill rate changes by -2.10%. The product is classified as 'Scenario-sensitive'. Recommended action: Review safety-stock buffer. Stress-adjusted safety stock requires approximately 39 additional units.",Medium,0.1330043519169595,0.2106,3
P01932,Personal Care,Stable,Low,Supplier,1.0,0.156,0.0812,517.5,3239.6,12254.0,196064.0,16.0,31.6871,0.9769,0.0237,461.0,19569.9122,1949.28,-1949.2822,44.0,44.0,-0.021,7.7271,High,Review safety-stock buffer,Supplier Disruption,450.0,2492.0,12254.0,45.0,0.9979,0.0027,417.0,23.96,17620.63,0.0625,0.12,0.0876,0.1332,Medium,Increase order quantity,19569.91,17620.63,417.0,0.9979,450.0,12254.0,23.96,0.1055,0.1106,0.0075,0.0057,0.25,0.2461,Moderate exposure,1949.2821999999978,0.1,495.00000000000006,45.0,13479.400000000001,1225.0,P3 - Planned,Scenario-sensitive,"Supplier Disruption creates moderate exposure for this product. lost sales increase by 44 units, while modeled cost increases by ₹1,949. Fill rate changes by -2.10%. The product is classified as 'Scenario-sensitive'. Recommended action: Review safety-stock buffer. Stress-adjusted safety stock requires approximately 45 additional units.",Medium,0.135915202169425,0.2106,3
P00082,Personal Care,Seasonal,Low,Supplier,1.0,0.325,0.0812,284.05,1734.2,4657.0,74512.0,16.0,34.2792,0.9691,0.0306,825.0,14699.6772,1464.18,-1464.1772,78.0,78.0,-0.021,8.3592,High,Review safety-stock buffer,Supplier Disruption,247.0,1334.0,4657.0,45.0,0.9901,0.0096,747.0,25.92,13235.5,0.0625,0.25,0.0262,0.1714,Low,Increase order quantity,14699.68,13235.5,747.0,0.9901,247.0,4657.0,25.92,0.1044,0.1106,0.015625,0.0119,0.25,0.2464,Moderate exposure,1464.1772,0.1,271.70000000000005,25.0,5122.700000000001,466.0,P3 - Planned,Scenario-sensitive,"Supplier Disruption creates moderate exposure for this product. lost sales increase by 78 units, while modeled cost increases by ₹1,464. Fill rate changes by -2.10%. The product is classified as 'Scenario-sensitive'. Recommended action: Review safety-stock buffer. Stress-adjusted safety stock requires approximately 25 additional units.",Medium,0.1327316562846789,0.2105,3
P00008,Accessories,Stable,Low,Supplier,1.0,0.156,0.0812,430.1,2681.9,10134.0,162144.0,16.0,32.031,0.9759,0.0265,561.0,18203.1549,1813.14,-1813.1449,53.0,53.0,-0.021,7.8109,High,Review safety-stock buffer,Supplier Disruption,374.0,2063.0,10134.0,45.0,0.9969,0.0055,508.0,24.22,16390.01,0.0625,0.12,0.0256,0.1237,Low,Increase order quantity,18203.15,16390.01,508.0,0.9969,374.0,10134.0,24.22,0.1043,0.1106,0.0075,0.0057,0.25,0.2459,Moderate exposure,1813.144900000003,0.1,411.40000000000003,37.0,11147.400000000001,1013.0,P3 - Planned,Scenario-sensitive,"Supplier Disruption creates moderate exposure for this product. lost sales increase by 53 units, while modeled cost increases by ₹1,813. Fill rate changes by -2.10%. The product is classified as 'Scenario-sensitive'. Recommended action: Review safety-stock buffer. Stress-adjusted safety stock requires approximately 37 additional units.",Medium,0.1348774956082618,0.2102,3
P00439,Office Supplies,Stable,Low,Demand Volatility,1.0,0.104,0.0542,698.05,4391.4,11083.0,265992.0,24.0,22.6941,0.9774,0.0237,469.0,19458.0945,1938.14,-1938.1445,45.0,45.0,-0.021,5.5341,High,Review safety-stock buffer,Supplier Disruption,607.0,3378.0,11083.0,30.0,0.9984,0.0027,424.0,17.16,17519.95,0.0417,0.08,0.0253,0.1136,Low,Maintain policy,19458.09,17519.95,424.0,0.9984,607.0,11083.0,17.16,0.1061,0.1106,0.003336,0.0026,0.25,0.2458,Moderate exposure,1938.1444999999985,0.1,667.7,61.0,12191.300000000001,1108.0,P3 - Planned,Scenario-sensitive,"Supplier Disruption creates moderate exposure for this product. lost sales increase by 45 units, while modeled cost increases by ₹1,938. Fill rate changes by -2.10%. The product is classified as 'Scenario-sensitive'. Recommended action: Review safety-stock buffer. Stress-adjusted safety stock requires approximately 61 additional units.",Medium,0.1359005598490261,0.2101,3
P00464,Personal Care,Seasonal,Low,Supplier,1.0,0.0,0.0,259.9,1583.4,4253.0,68048.0,16.0,32.0177,0.9671,0.0347,908.0,14656.1185,1459.84,-1459.8385,86.0,86.0,-0.021,7.8077,High,Review safety-stock buffer,Supplier Disruption,226.0,1218.0,4253.0,45.0,0.9881,0.0137,822.0,24.21,13196.28,0.0,0.0,0.025,0.1667,Low,Increase order quantity,14656.12,13196.28,822.0,0.9881,226.0,4253.0,24.21,0.1046,0.1106,0.0,0.0,0.25,0.2468,Moderate exposure,1459.8384999999998,0.1,248.60000000000002,23.0,4678.3,425.0,P3 - Planned,Scenario-sensitive,"Supplier Disruption creates moderate exposure for this product. lost sales increase by 86 units, while modeled cost increases by ₹1,460. Fill rate changes by -2.10%. The product is classified as 'Scenario-sensitive'. Recommended action: Review safety-stock buffer. Stress-adjusted safety stock requires approximately 23 additional units.",Medium,0.1347536031194352,0.2101,3
P00779,Office Supplies,Trending,Low,Supplier,1.2,0.17,0.0833,924.0,4677.6,12952.8,310867.2,29.0,15.5375,0.9848,0.0182,1734.0,27859.9808,1305.59,-1305.5908,358.0,358.0,-0.01,-1.4125,Severe,Review safety-stock buffer,Demand Surge,840.0,3898.0,10794.0,30.0,0.9948,0.0082,1376.0,16.95,26554.39,0.0833,0.17,0.0261,0.1171,Low,Maintain policy,27859.98,26554.39,1376.0,0.9948,840.0,10794.0,16.95,0.2602,0.0492,0.014161000000000002,0.0108,0.25,0.2132,Moderate exposure,1305.5908000000018,0.1,924.0000000000001,84.0,11873.400000000001,1079.0,P3 - Planned,Scenario-sensitive,"Demand Surge creates moderate exposure for this product. lost sales increase by 358 units, while modeled cost increases by ₹1,306. Fill rate changes by -1.00%. The product is classified as 'Scenario-sensitive'. Recommended action: Review safety-stock buffer. Stress-adjusted safety stock requires approximately 84 additional units.",Medium,0.2033299085695986,0.2099,2
P00885,Office Supplies,Stable,Low,Supplier,1.0,0.052,0.027,780.85,4908.8,6193.0,297264.0,48.0,12.4183,0.9769,0.0251,692.0,16895.6494,1682.91,-1682.9094,66.0,66.0,-0.021,3.0283,High,Review safety-stock buffer,Supplier Disruption,679.0,3776.0,6193.0,15.0,0.9979,0.0041,626.0,9.39,15212.74,0.0208,0.04,0.0484,0.1063,Low,Reduce order quantity,16895.65,15212.74,626.0,0.9979,679.0,6193.0,9.39,0.1054,0.1106,0.000832,0.0006,0.25,0.2461,Moderate exposure,1682.9093999999986,0.1,746.9000000000001,68.0,6812.3,619.0,P3 - Planned,Scenario-sensitive,"Supplier Disruption creates moderate exposure for this product. lost sales increase by 66 units, while modeled cost increases by ₹1,683. Fill rate changes by -2.10%. The product is classified as 'Scenario-sensitive'. Recommended action: Review safety-stock buffer. Stress-adjusted safety stock requires approximately 68 additional units.",Medium,0.1350544468489144,0.2099,3
P01299,Personal Care,Seasonal,Low,Demand Volatility,1.0,0.247,0.0812,428.95,2620.8,7040.0,112640.0,16.0,32.5996,0.9735,0.0278,696.0,16007.216,1594.42,-1594.416,66.0,66.0,-0.021,7.9496,High,Review safety-stock buffer,Supplier Disruption,373.0,2016.0,7040.0,45.0,0.9945,0.0068,630.0,24.65,14412.8,0.0625,0.19,0.2076,0.1699,Medium,Immediate intervention,16007.22,14412.8,630.0,0.9945,373.0,7040.0,24.65,0.1048,0.1106,0.011875,0.0091,0.25,0.2456,Moderate exposure,1594.416000000001,0.1,410.3,37.0,7744.000000000001,704.0,P3 - Planned,Scenario-sensitive,"Supplier Disruption creates moderate exposure for this product. lost sales increase by 66 units, while modeled cost increases by ₹1,594. Fill rate changes by -2.10%. The product is classified as 'Scenario-sensitive'. Recommended action: Review safety-stock buffer. Stress-adjusted safety stock requires approximately 37 additional units.",Medium,0.1328212181633131,0.2098,3
P01757,Accessories,Trending,Low,Demand Volatility,1.2,0.0,0.0,586.3,2943.6,12200.4,195206.4,20.0,22.9258,0.9814,0.0196,1783.0,27124.3786,1271.12,-1271.1186,368.0,368.0,-0.01,-2.0842,Severe,Review safety-stock buffer,Demand Surge,533.0,2453.0,10167.0,45.0,0.9914,0.0096,1415.0,25.01,25853.26,0.0,0.0,0.0569,0.1195,Medium,Increase order quantity,27124.38,25853.26,1415.0,0.9914,533.0,10167.0,25.01,0.2601,0.0492,0.0,0.0,0.25,0.2137,Moderate exposure,1271.1186000000016,0.1,586.3000000000001,53.0,11183.7,1017.0,P3 - Planned,Scenario-sensitive,"Demand Surge creates moderate exposure for this product. lost sales increase by 368 units, while modeled cost increases by ₹1,271. Fill rate changes by -1.00%. The product is classified as 'Scenario-sensitive'. Recommended action: Review safety-stock buffer. Stress-adjusted safety stock requires approximately 53 additional units.",Medium,0.2051242629311727,0.2096,2
