product_id,category,demand_class,risk_class,primary_risk_driver,baseline_service_level,baseline_order_coverage_days,baseline_safety_stock,baseline_reorder_point,baseline_order_quantity,baseline_fill_rate,baseline_stockout_rate,baseline_lost_sales,baseline_inventory_days,baseline_total_cost,optimized_service_level,optimized_safety_stock,optimized_reorder_point,optimized_order_quantity,optimized_order_coverage_days,optimized_fill_rate,optimized_stockout_rate,optimized_lost_sales,optimized_inventory_days,optimized_total_cost,optimized_purchase_orders,optimized_purchase_quantity,optimized_supplier_delay_rate,optimized_average_supplier_delay,lost_sales_reduction,cost_change,cost_savings,inventory_days_change,fill_rate_change,safety_stock_change,recommended_action,service_level_improvement,lost_sales_reduction_pct,inventory_days_change_pct,order_quantity_change,order_quantity_change_pct,safety_stock_change_pct,inventory_efficiency,service_risk,financial_exposure,supplier_risk_score,risk_explanation,decision_impact_score,priority,management_decision,business_impact,policy_change_flag,urgency_score,recommendation_confidence,decision_rationale,expected_outcome,executive_recommendation,priority_rank
P00951,Personal Care,Stable,Low,Supplier,0.95,30,463,2103,6561,0.9979,0.0055,332,16.74,11243.71,0.9,361.0,2001.0,9842.0,45.0,0.9995,0.0014,84.0,23.77,11636.47,16.0,157472.0,0.0,0.0,248.0,392.76,-392.76,7.02,0.0016,-102.0,Increase order quantity to reduce ordering frequency,0.0016,0.747,0.4194,3281.0,0.5001,-0.2203,Inventory increase,Moderate service improvement,Service improvement with additional cost,0.0,Low risk driven primarily by supplier reliability and lead-time uncertainty.,0.0476,P3 - Low Impact,Increase order quantity,Service improvement,1,0.1138,Medium,"Increase order quantity to reduce ordering frequency. The primary benefit is improved service, with expected lost-sales reduction of 248 units. Modeled cost impact is $-393.",Improved service at additional cost,LOW PRIORITY: Increase order quantity. Monitor performance before intervention.,4
P00958,Electronics,Seasonal,Low,Demand Volatility,0.95,30,80,346,761,0.9922,0.0096,145,17.82,2953.71,0.9,62.0,328.0,1141.0,45.0,0.9947,0.0055,99.0,24.42,2628.97,16.0,18256.0,0.125,0.38,46.0,-324.74,324.74,6.61,0.0025,-18.0,Increase order quantity to reduce ordering frequency,0.0025,0.3172,0.3709,380.0,0.4993,-0.225,Inventory increase,Moderate service improvement,Positive economic + service impact,0.0782,Low risk driven primarily by demand variability and forecast uncertainty.,0.0476,P3 - Low Impact,Increase order quantity,Cost saving + service improvement,1,0.1104,Medium,Increase order quantity to reduce ordering frequency. The optimization is expected to reduce lost sales by 46 units while reducing modeled cost by $325. Fill rate changes by +0.25%.,Lower cost with improved service,LOW PRIORITY: Increase order quantity. Monitor performance before intervention.,4
P00921,Accessories,Stable,Low,Demand Volatility,0.95,30,104,471,1467,0.9964,0.0068,127,16.8,3512.33,0.9,81.0,448.0,2200.0,45.0,0.9995,0.0014,18.0,24.01,2927.26,16.0,35200.0,0.0,0.0,109.0,-585.07,585.07,7.21,0.0031,-23.0,Increase order quantity to reduce ordering frequency,0.0031,0.8583,0.4292,733.0,0.4997,-0.2212,Inventory increase,Moderate service improvement,Positive economic + service impact,0.0,Low risk driven primarily by demand variability and forecast uncertainty.,0.0475,P3 - Low Impact,Increase order quantity,Cost saving + service improvement,1,0.1061,Medium,Increase order quantity to reduce ordering frequency. The optimization is expected to reduce lost sales by 109 units while reducing modeled cost by $585. Fill rate changes by +0.31%.,Lower cost with improved service,LOW PRIORITY: Increase order quantity. Monitor performance before intervention.,4
P01632,Home Appliances,Volatile,Low,Demand Volatility,0.95,30,20,87,135,0.9963,0.0041,12,18.63,887.17,0.9,15.0,82.0,202.0,45.0,0.9969,0.0041,10.0,25.31,727.1,16.0,3232.0,0.1875,0.62,2.0,-160.07,160.07,6.68,0.0006,-5.0,Increase order quantity to reduce ordering frequency,0.0006,0.1667,0.3586,67.0,0.4963,-0.25,Inventory increase,Moderate service improvement,Positive economic + service impact,0.1914,Low risk driven primarily by demand variability and forecast uncertainty.,0.0475,P3 - Low Impact,Increase order quantity,Cost saving + service improvement,1,0.1192,Medium,Increase order quantity to reduce ordering frequency. The optimization is expected to reduce lost sales by 2 units while reducing modeled cost by $160. Fill rate changes by +0.06%.,Lower cost with improved service,LOW PRIORITY: Increase order quantity. Monitor performance before intervention.,4
P00901,Electronics,Stable,Low,Demand Volatility,0.95,30,34,150,463,0.99,0.011,113,16.89,2251.97,0.9,26.0,142.0,463.0,30.0,0.9941,0.0055,66.0,17.01,1785.47,24.0,11112.0,0.0,0.0,47.0,-466.5,466.5,0.11,0.0042,-8.0,Maintain current inventory policy,0.0042,0.4159,0.0065,0.0,0.0,-0.2353,Inventory increase,Moderate service improvement,Positive economic + service impact,0.0,Low risk driven primarily by demand variability and forecast uncertainty.,0.0474,P3 - Low Impact,Maintain policy,Cost saving + service improvement,0,0.1026,Medium,Maintain current inventory policy. The optimization is expected to reduce lost sales by 47 units while reducing modeled cost by $466. Fill rate changes by +0.42%.,Lower cost with improved service,LOW PRIORITY: Maintain policy. Monitor performance before intervention.,4
P01141,Accessories,Stable,Low,Demand Volatility,0.95,30,339,1533,4776,0.9971,0.0055,339,17.48,9555.18,0.9,265.0,1459.0,7165.0,45.0,0.9989,0.0027,123.0,24.5,9430.36,16.0,114640.0,0.0,0.0,216.0,-124.82,124.82,7.02,0.0019,-74.0,Increase order quantity to reduce ordering frequency,0.0019,0.6372,0.4016,2389.0,0.5002,-0.2183,Inventory increase,Moderate service improvement,Positive economic + service impact,0.0,Low risk driven primarily by demand variability and forecast uncertainty.,0.0474,P3 - Low Impact,Increase order quantity,Cost saving + service improvement,1,0.112,Medium,Increase order quantity to reduce ordering frequency. The optimization is expected to reduce lost sales by 216 units while reducing modeled cost by $125. Fill rate changes by +0.19%.,Lower cost with improved service,LOW PRIORITY: Increase order quantity. Monitor performance before intervention.,4
P01227,Home Appliances,Seasonal,Low,Supplier,0.95,30,55,240,528,0.9887,0.0123,145,17.98,2682.29,0.9,43.0,228.0,791.0,45.0,0.9928,0.0082,92.0,25.19,2205.79,16.0,12656.0,0.0,0.0,53.0,-476.5,476.5,7.21,0.0041,-12.0,Increase order quantity to reduce ordering frequency,0.0041,0.3655,0.401,263.0,0.4981,-0.2182,Inventory increase,Moderate service improvement,Positive economic + service impact,0.0,Low risk driven primarily by supplier reliability and lead-time uncertainty.,0.0474,P3 - Low Impact,Increase order quantity,Cost saving + service improvement,1,0.103,Medium,Increase order quantity to reduce ordering frequency. The optimization is expected to reduce lost sales by 53 units while reducing modeled cost by $476. Fill rate changes by +0.41%.,Lower cost with improved service,LOW PRIORITY: Increase order quantity. Monitor performance before intervention.,4
P01300,Office Supplies,Trending,Low,Demand Volatility,0.95,30,1179,4521,11796,0.9932,0.011,1965,17.43,33953.83,0.9,919.0,4261.0,17695.0,45.0,0.9941,0.0068,1683.0,25.21,37054.62,16.0,283120.0,0.0,0.0,282.0,3100.79,-3100.79,7.78,0.001,-260.0,Increase order quantity to reduce ordering frequency,0.001,0.1435,0.4464,5899.0,0.5001,-0.2205,Inventory increase,Moderate service improvement,Service improvement with additional cost,0.0,Low risk driven primarily by demand variability and forecast uncertainty.,0.0474,P3 - Low Impact,Increase order quantity,Service improvement,1,0.1157,Medium,"Increase order quantity to reduce ordering frequency. The primary benefit is improved service, with expected lost-sales reduction of 282 units. Modeled cost impact is $-3,101.",Improved service at additional cost,LOW PRIORITY: Increase order quantity. Monitor performance before intervention.,4
P01088,Electronics,Volatile,Low,Demand Volatility,0.95,30,61,263,405,0.9888,0.0137,110,18.14,2189.86,0.9,47.0,249.0,405.0,30.0,0.9912,0.0123,87.0,17.76,1949.44,24.0,9720.0,0.125,0.5,23.0,-240.42,240.42,-0.39,0.0023,-14.0,Maintain current inventory policy,0.0023,0.2091,-0.0215,0.0,0.0,-0.2295,Inventory reduction,Moderate service improvement,Positive economic + service impact,0.1029,Low risk driven primarily by demand variability and forecast uncertainty.,0.0473,P3 - Low Impact,Maintain policy,Cost saving + service improvement,0,0.1116,Medium,Maintain current inventory policy. The optimization is expected to reduce lost sales by 23 units while reducing modeled cost by $240. Fill rate changes by +0.23%.,Lower cost with improved service,LOW PRIORITY: Maintain policy. Monitor performance before intervention.,4
P01351,Accessories,Stable,Low,Supplier,0.95,30,263,1187,3696,0.9975,0.0041,221,17.54,7132.12,0.9,205.0,1129.0,5543.0,45.0,0.9996,0.0014,35.0,24.51,6788.06,16.0,88688.0,0.0,0.0,186.0,-344.06,344.06,6.96,0.0021,-58.0,Increase order quantity to reduce ordering frequency,0.0021,0.8416,0.3968,1847.0,0.4997,-0.2205,Inventory increase,Moderate service improvement,Positive economic + service impact,0.0,Low risk driven primarily by supplier reliability and lead-time uncertainty.,0.0473,P3 - Low Impact,Increase order quantity,Cost saving + service improvement,1,0.1104,Medium,Increase order quantity to reduce ordering frequency. The optimization is expected to reduce lost sales by 186 units while reducing modeled cost by $344. Fill rate changes by +0.21%.,Lower cost with improved service,LOW PRIORITY: Increase order quantity. Monitor performance before intervention.,4
P01464,Office Supplies,Trending,Low,Demand Volatility,0.95,30,641,2460,6420,0.9947,0.0068,829,17.16,16235.71,0.9,499.0,2318.0,9630.0,45.0,0.9956,0.0055,689.0,25.2,18073.76,16.0,154080.0,0.1875,0.31,140.0,1838.05,-1838.05,8.03,0.0009,-142.0,Increase order quantity to reduce ordering frequency,0.0009,0.1689,0.4679,3210.0,0.5,-0.2215,Inventory increase,Moderate service improvement,Service improvement with additional cost,0.0957,Low risk driven primarily by demand variability and forecast uncertainty.,0.0473,P3 - Low Impact,Increase order quantity,Service improvement,1,0.1174,Medium,"Increase order quantity to reduce ordering frequency. The primary benefit is improved service, with expected lost-sales reduction of 140 units. Modeled cost impact is $-1,838.",Improved service at additional cost,LOW PRIORITY: Increase order quantity. Monitor performance before intervention.,4
P01979,Accessories,Trending,Low,Demand Volatility,0.95,30,927,3533,9198,0.9923,0.0082,1724,17.85,28782.3,0.9,723.0,3329.0,9198.0,30.0,0.9931,0.0068,1544.0,18.32,27270.94,24.0,220752.0,0.0,0.0,180.0,-1511.36,1511.36,0.47,0.0008,-204.0,Maintain current inventory policy,0.0008,0.1044,0.0263,0.0,0.0,-0.2201,Inventory increase,Moderate service improvement,Positive economic + service impact,0.0,Low risk driven primarily by demand variability and forecast uncertainty.,0.0473,P3 - Low Impact,Maintain policy,Cost saving + service improvement,0,0.11,Medium,"Maintain current inventory policy. The optimization is expected to reduce lost sales by 180 units while reducing modeled cost by $1,511. Fill rate changes by +0.08%.",Lower cost with improved service,LOW PRIORITY: Maintain policy. Monitor performance before intervention.,4
P00185,Home Appliances,Seasonal,Low,Supplier,0.95,30,46,200,439,0.9885,0.011,123,17.91,2354.82,0.9,36.0,190.0,659.0,45.0,0.992,0.0082,86.0,25.44,2005.31,16.0,10544.0,0.125,0.19,37.0,-349.51,349.51,7.53,0.0035,-10.0,Increase order quantity to reduce ordering frequency,0.0035,0.3008,0.4204,220.0,0.5011,-0.2174,Inventory increase,Moderate service improvement,Positive economic + service impact,0.0391,Low risk driven primarily by supplier reliability and lead-time uncertainty.,0.0472,P3 - Low Impact,Increase order quantity,Cost saving + service improvement,1,0.106,Medium,Increase order quantity to reduce ordering frequency. The optimization is expected to reduce lost sales by 37 units while reducing modeled cost by $350. Fill rate changes by +0.35%.,Lower cost with improved service,LOW PRIORITY: Increase order quantity. Monitor performance before intervention.,4
P00216,Electronics,Trending,Low,Demand Volatility,0.95,30,29,111,290,0.9919,0.0096,57,17.71,1512.12,0.9,23.0,105.0,435.0,45.0,0.9965,0.0055,25.0,25.02,1133.31,16.0,6960.0,0.0,0.0,32.0,-378.81,378.81,7.31,0.0045,-6.0,Increase order quantity to reduce ordering frequency,0.0045,0.5614,0.4128,145.0,0.5,-0.2069,Inventory increase,Moderate service improvement,Positive economic + service impact,0.0,Low risk driven primarily by demand variability and forecast uncertainty.,0.0472,P3 - Low Impact,Increase order quantity,Cost saving + service improvement,1,0.1018,Medium,Increase order quantity to reduce ordering frequency. The optimization is expected to reduce lost sales by 32 units while reducing modeled cost by $379. Fill rate changes by +0.45%.,Lower cost with improved service,LOW PRIORITY: Increase order quantity. Monitor performance before intervention.,4
P00953,Electronics,Trending,Low,Supplier,0.95,30,85,324,843,0.9956,0.0055,90,18.64,2547.23,0.9,66.0,305.0,1264.0,45.0,0.9992,0.0014,17.0,25.09,1979.21,16.0,20224.0,0.0,0.0,73.0,-568.02,568.02,6.44,0.0036,-19.0,Increase order quantity to reduce ordering frequency,0.0036,0.8111,0.3455,421.0,0.4994,-0.2235,Inventory increase,Moderate service improvement,Positive economic + service impact,0.0,Low risk driven primarily by supplier reliability and lead-time uncertainty.,0.0472,P3 - Low Impact,Increase order quantity,Cost saving + service improvement,1,0.1041,Medium,Increase order quantity to reduce ordering frequency. The optimization is expected to reduce lost sales by 73 units while reducing modeled cost by $568. Fill rate changes by +0.36%.,Lower cost with improved service,LOW PRIORITY: Increase order quantity. Monitor performance before intervention.,4
P00684,Office Supplies,Stable,Low,Demand Volatility,0.95,30,713,3244,10122,0.9987,0.0027,325,16.88,15239.35,0.9,555.0,3086.0,15184.0,45.0,0.9997,0.0014,64.0,24.33,17457.11,16.0,242944.0,0.0625,0.06,261.0,2217.76,-2217.76,7.45,0.0011,-158.0,Increase order quantity to reduce ordering frequency,0.0011,0.8031,0.4414,5062.0,0.5001,-0.2216,Inventory increase,Moderate service improvement,Service improvement with additional cost,0.0062,Low risk driven primarily by demand variability and forecast uncertainty.,0.0471,P3 - Low Impact,Increase order quantity,Service improvement,1,0.1152,Medium,"Increase order quantity to reduce ordering frequency. The primary benefit is improved service, with expected lost-sales reduction of 261 units. Modeled cost impact is $-2,218.",Improved service at additional cost,LOW PRIORITY: Increase order quantity. Monitor performance before intervention.,4
P01586,Electronics,Stable,Low,Demand Volatility,0.95,30,56,246,758,0.9925,0.0068,138,17.85,2882.75,0.9,43.0,233.0,379.0,15.0,0.9962,0.0068,70.0,9.83,2397.11,48.0,18192.0,0.0208,0.04,68.0,-485.64,485.64,-8.02,0.0037,-13.0,Reduce order quantity and increase ordering frequency,0.0037,0.4928,-0.4493,-379.0,-0.5,-0.2321,Inventory reduction,Moderate service improvement,Positive economic + service impact,0.0014,Low risk driven primarily by demand variability and forecast uncertainty.,0.047,P3 - Low Impact,Reduce order quantity,Cost saving + service improvement,1,0.1039,Medium,Reduce order quantity and increase ordering frequency. The optimization is expected to reduce lost sales by 68 units while reducing modeled cost by $486. Fill rate changes by +0.37%.,Lower cost with improved service,LOW PRIORITY: Reduce order quantity. Monitor performance before intervention.,4
P01886,Personal Care,Stable,Low,Supplier,0.95,30,332,1505,4693,0.9987,0.0027,153,17.0,7448.58,0.9,259.0,1432.0,4693.0,30.0,1.0,0.0,0.0,17.45,6058.92,24.0,112632.0,0.0,0.0,153.0,-1389.66,1389.66,0.45,0.0013,-73.0,Maintain current inventory policy,0.0013,1.0,0.0265,0.0,0.0,-0.2199,Inventory increase,Moderate service improvement,Positive economic + service impact,0.0,Low risk driven primarily by supplier reliability and lead-time uncertainty.,0.047,P3 - Low Impact,Maintain policy,Cost saving + service improvement,0,0.1085,Medium,"Maintain current inventory policy. The optimization is expected to reduce lost sales by 153 units while reducing modeled cost by $1,390. Fill rate changes by +0.13%.",Lower cost with improved service,LOW PRIORITY: Maintain policy. Monitor performance before intervention.,4
P00707,Home Appliances,Seasonal,Low,Demand Volatility,0.95,30,37,161,353,0.9877,0.0151,106,17.79,2078.74,0.9,29.0,153.0,353.0,30.0,0.9891,0.0123,94.0,17.24,1945.74,24.0,8472.0,0.1667,0.54,12.0,-133.01,133.01,-0.55,0.0014,-8.0,Maintain current inventory policy,0.0014,0.1132,-0.0309,0.0,0.0,-0.2162,Inventory reduction,Moderate service improvement,Positive economic + service impact,0.1482,Low risk driven primarily by demand variability and forecast uncertainty.,0.0469,P3 - Low Impact,Maintain policy,Cost saving + service improvement,0,0.1155,Medium,Maintain current inventory policy. The optimization is expected to reduce lost sales by 12 units while reducing modeled cost by $133. Fill rate changes by +0.14%.,Lower cost with improved service,LOW PRIORITY: Maintain policy. Monitor performance before intervention.,4
P01115,Personal Care,Stable,Low,Supplier,0.95,30,596,2707,8445,0.9966,0.0041,705,17.68,17603.0,0.9,464.0,2575.0,12667.0,45.0,0.9978,0.0055,452.0,24.12,18501.78,16.0,202672.0,0.0625,0.06,253.0,898.78,-898.78,6.45,0.0012,-132.0,Increase order quantity to reduce ordering frequency,0.0012,0.3589,0.3648,4222.0,0.4999,-0.2215,Inventory increase,Moderate service improvement,Service improvement with additional cost,0.0062,Low risk driven primarily by supplier reliability and lead-time uncertainty.,0.0469,P3 - Low Impact,Increase order quantity,Service improvement,1,0.1147,Medium,"Increase order quantity to reduce ordering frequency. The primary benefit is improved service, with expected lost-sales reduction of 253 units. Modeled cost impact is $-899.",Improved service at additional cost,LOW PRIORITY: Increase order quantity. Monitor performance before intervention.,4
