product_id,product_name,category,subcategory,brand,demand_class,selling_price,unit_cost,base_daily_demand,gross_profit,gross_margin_pct,daily_gross_profit,annual_gross_profit,inventory_risk_score,stockout_risk,service_risk,volatility_risk,supplier_risk,excess_inventory_risk,total_lost_sales,average_daily_demand,inventory_days,fill_rate,supplier_delay_rate,average_supplier_delay,risk_class,primary_risk_driver,baseline_total_cost,optimized_total_cost,cost_savings,lost_sales_reduction,baseline_lost_sales,optimized_lost_sales,baseline_fill_rate,optimized_fill_rate,baseline_stockout_rate,optimized_stockout_rate,baseline_inventory_days,optimized_inventory_days,safety_stock_change,inventory_days_change,optimization_opportunity,anomaly_severity_score,max_anomaly_deviation,max_anomaly_z,anomaly_event_count,anomaly_count_demand_drop,anomaly_count_demand_spike,anomaly_count_normal,demand_anomaly_flag,forecast_change_pct,max_forecast_increase_pct,max_forecast_decrease_pct,forecast_change_volatility,forecast_increase_flag,forecast_decrease_flag,wape,max_wape,forecast_observations,forecast_accuracy_risk,inventory_component,stockout_component,service_component,supplier_component,volatility_component,excess_inventory_component,forecast_accuracy_component,anomaly_component,forecast_increase_component,forecast_decrease_component,forecast_change_component,demand_supply_mismatch,demand_supplier_collision,forecast_inventory_gap,uncertainty_supplier_exposure,inventory_service_collision,supplier_inventory_collision,forecast_uncertainty_collision,obsolescence_exposure,compound_risk_count,compound_risk_flag,compound_risk_score,risk_score_base,risk_score_pre_compound,risk_score,primary_risk_driver_score,secondary_risk_driver_score,lost_sales_exposure,daily_profit_exposure,thirty_day_profit_exposure,supplier_delay_exposure,forecast_increase_exposure,excess_inventory,inventory_obsolescence_exposure,estimated_financial_exposure,risk_probability,at_risk_value,service_risk_value,business_value_percentile,exposure_percentile,business_impact_score,business_impact_class,evidence_count,confidence_score,confidence_class,business_impact_adjustment,risk_score_before_business,management_priority,priority_rank,recommended_action,risk_label
P01620,OfficePro Storage 01620,Office Supplies,Storage,OfficePro,Intermittent,1900.38,1401.47,327.93,498.91,0.2625,163607.55630000003,59716758.04950001,21.2,5.5328,0.0,71.7511,58.5417,0.0,3210,113.07123287671232,24.5188,0.9611,0.5,3.583333333333333,Critical,Forecast Accuracy,11435.24,6594.11,4841.13,499.0,499.0,0.0,0.994,1.0,0.0027,0.0,25.74,23.74,538.0,-1.99,5340.13,3,1.0,120.6786,1,1,0,0,1,0.0,0,0,0.0,0,0,189.5952,456.96873343932174,12,100,21.2,5.532764888808786,0.0,58.54166666666666,71.75114006050165,0.0,100,70.3,0.0,0.0,0.0,0,1,0,1,0,0,1,0,3,1,35.0,45.593,45.593,85.29,100.0,71.75114006050165,1601501.1,163607.55630000003,4908226.689000001,586260.4101,0.0,0.0,0.0,2187761.5101,0.7235,1582845.4525,190877.4645,51.5,73.85000000000001,64.91,High,5,100.0,High,4.7,80.59,P1 - Immediate,1,Validate demand signal and supplier capacity; prepare alternate sourcing if demand persists,Critical | P1 - Immediate
P01508,DermaX Oral Care 01508,Personal Care,Oral Care,DermaX,Seasonal,1000.0,740.42,40.74,259.58,0.2596,10575.2892,3859980.5579999997,3.85,1.4747,0.0,9.9927,12.7083,0.0,202,42.38767123287671,18.1561,0.9935,0.125,3.0,Low,Forecast Accuracy,4435.46,5318.22,-882.76,-91.0,234.0,325.0,0.9924,0.9895,0.0096,0.011,17.64,17.32,-29.0,-0.32,0.0,0,0.0497,0.012,1,0,1,0,0,0.0,0,0,0.0,0,0,11.763,29.90409764603313,15,20,3.85,1.47473104546185,0.0,12.70833333333333,9.992657393921624,0.0,20,0.0751308460829207,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5.9568,5.9568,5.97,20.0,12.70833333333333,52435.16,10575.2892,317258.676,31725.8676,0.0,0.0,0.0,84161.0276,0.0146,1228.751,2071.1066,5.4,12.55,9.69,Low,4,88.0,High,0.01,5.96,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00264,DermaX Skincare 00264,Personal Care,Skincare,DermaX,Seasonal,151.06,118.57,157.76,32.49,0.2151,5125.6224,1870852.176,2.78,0.771,0.0,9.8793,7.0833,0.0,430,163.6054794520548,17.4995,0.9964,0.0416666666666666,4.0,Low,Forecast Accuracy,23281.61,18928.57,4353.04,645.0,1671.0,1026.0,0.986,0.9914,0.0164,0.011,18.25,25.27,-110.0,7.02,4998.04,0,0.0173,1.1711,1,1,0,0,0,0.0,0,0,0.0,0,0,10.8936,24.82969227155273,15,20,2.78,0.7709964149944439,0.0,7.083333333333336,9.879286191793105,0.0,20,5.860666920536581,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5.9561,5.9561,5.97,20.0,9.879286191793105,13970.7,5125.6224,153768.67200000002,20502.4896,0.0,0.0,0.0,34473.1896,0.0146,503.3086,553.6249,2.0500000000000003,6.25,4.57,Low,4,88.0,High,0.01,5.96,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00982,OfficePro Desk Accessories 00982,Office Supplies,Desk Accessories,OfficePro,Trending,1656.15,1206.34,362.4,449.81,0.2716,163011.144,59499067.56,3.02,0.9686,0.0,8.8286,9.375,0.0,1404,457.18630136986303,17.8129,0.9958,0.0833333333333333,1.5,Low,Forecast Accuracy,30997.84,37004.35,-6006.52,109.0,1437.0,1328.0,0.9957,0.996,0.0041,0.0055,17.53,25.51,-303.0,7.98,109.0,0,0.0367,0.7972,1,1,0,0,0,0.0,0,0,0.0,0,0,11.7924,17.1890596925534,15,20,3.02,0.9686244046309024,0.0,9.375000000000002,8.828646943846739,0.0,20,3.9971728587420983,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5.892,5.892,5.96,20.0,9.375000000000002,631533.24,163011.144,4890334.32,244516.716,0.0,0.0,0.0,876049.956,0.0143,12527.5144,20572.6193,51.2,50.14999999999999,50.57,Medium,4,88.0,High,0.07,5.89,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00787,DermaX Grooming 00787,Personal Care,Grooming,DermaX,Trending,1000.0,665.51,264.93,334.49,0.3345,88616.4357,32344999.030500002,2.78,0.9868,0.0,8.2292,8.3333,0.0,1042,325.27671232876713,18.3004,0.9956,0.0833333333333333,2.5,Low,Forecast Accuracy,23727.86,24571.02,-843.16,-155.0,1137.0,1292.0,0.9952,0.9946,0.0068,0.0123,18.07,16.99,-215.0,-1.09,0.0,0,0.1415,1.0861,1,0,1,0,0,0.0,0,0,0.0,0,0,10.2381,14.045472557955218,15,20,2.78,0.9867707365341494,0.0,8.333333333333332,8.229156927818071,0.0,20,5.47292888321331,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5.9118,5.9118,5.96,20.0,8.333333333333332,348538.58,88616.4357,2658493.071,221541.0892,0.0,0.0,0.0,570079.6692,0.0144,8209.1472,11666.1463,35.699999999999996,39.85,38.19,Low,4,88.0,High,0.05,5.91,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P01887,Vertex Smartphones 01887,Electronics,Smartphones,Vertex,Seasonal,30159.03,22355.53,3.97,7803.5,0.2587,30979.895,11307661.675,3.6,1.4937,0.0,12.6486,8.3333,0.0,23,3.895890410958904,18.6048,0.9919,0.0833333333333333,2.0,Low,Forecast Accuracy,948.34,601.48,346.86,20.0,20.0,0.0,0.993,1.0,0.0068,0.0,19.04,25.86,-2.0,6.82,366.86,0,0.125,0.4286,1,1,0,0,0,0.0,0,0,0.0,0,0,18.2646,36.27450980392157,15,20,3.6,1.4936516193668958,0.0,8.333333333333332,12.648616484389382,0.0,20,2.180357142857142,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5.9256,5.9256,5.96,20.0,12.648616484389382,179480.5,30979.895,929396.85,61959.79,0.0,0.0,0.0,241440.29,0.0144,3476.7402,7516.2193,16.400000000000002,25.05,21.59,Low,4,88.0,High,0.03,5.93,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00776,Zenith Laptops 00776,Electronics,Laptops,Zenith,Seasonal,150000.0,99045.22,23.1,50954.78,0.3397,1177055.418,429625227.57000005,3.89,2.6646,0.0,11.6193,8.9583,0.0,220,23.27671232876712,18.1968,0.9871,0.0833333333333333,3.0,Low,Forecast Accuracy,2506.62,2747.48,-240.86,-11.0,103.0,114.0,0.9939,0.9933,0.0068,0.0096,18.83,25.94,-16.0,7.11,0.0,0,0.0208,0.1927,1,0,1,0,0,0.0,0,0,0.0,0,0,18.3601,35.0,15,20,3.89,2.664589944018781,0.0,8.958333333333332,11.61933005981627,0.0,20,0.96980822782371,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5.8054,5.8054,5.95,20.0,11.61933005981627,11210051.6,1177055.418,35311662.54,3531166.254,0.0,0.0,0.0,14741217.854,0.014,206377.05,457189.6044,98.7,99.15,98.97,Very High,4,88.0,High,0.14,5.81,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00541,TechMate Mobile Accessories 00541,Accessories,Mobile Accessories,TechMate,Trending,5364.1,3387.29,166.55,1976.81,0.3685,329237.70550000004,120171762.50750001,3.34,1.5094,0.0,9.8737,9.375,0.0,1105,220.1917808219178,17.9905,0.9931,0.0833333333333333,2.0,Low,Forecast Accuracy,18534.88,23144.87,-4609.99,-193.0,999.0,1192.0,0.9938,0.9926,0.0082,0.0068,18.04,24.58,-147.0,6.54,0.0,0,0.1474,0.5256,1,0,1,0,0,0.0,0,0,0.0,0,0,13.1186,20.52036602330701,15,20,3.34,1.5093633724844513,0.0,9.375000000000002,9.87373818015942,0.0,20,2.672111123218518,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5.8385,5.8385,5.95,20.0,9.87373818015942,2184375.05,329237.70550000004,9877131.165000001,658475.411,0.0,0.0,0.0,2842850.461,0.0141,40084.1915,67899.9001,73.15,79.2,76.78,High,4,88.0,High,0.11,5.84,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00425,NovaTech Audio 00425,Electronics,Audio,NovaTech,Trending,47892.47,32575.06,19.31,15317.41,0.3198,295779.1871,107959403.29149999,3.52,0.4832,0.0,9.9914,12.5,0.0,34,22.26027397260274,18.414,0.9979,0.125,2.0,Low,Forecast Accuracy,1792.58,1819.1,-26.52,10.0,38.0,28.0,0.9977,0.9983,0.0027,0.0027,18.25,25.59,-15.0,7.33,10.0,0,0.0323,0.0843,1,0,1,0,0,0.0,0,0,0.0,0,0,17.8819,32.65075782005804,15,20,3.52,0.4832033719704952,0.0,12.5,9.991411381464468,0.0,20,0.4312341440277107,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5.8645,5.8645,5.95,20.0,12.5,520791.94,295779.1871,8873375.613,591558.3742,0.0,0.0,0.0,1112350.3142,0.0142,15795.3745,18565.8321,70.3,55.7,61.54,High,4,88.0,High,0.09,5.86,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P01173,DermaX Grooming 01173,Personal Care,Grooming,DermaX,Trending,355.15,250.64,259.84,104.51,0.2943,27155.878399999998,9911895.615999999,2.53,0.0,0.0,8.5025,8.3333,0.0,0,322.31780821917806,18.7145,1.0,0.0833333333333333,1.5,Low,Forecast Accuracy,19904.87,28906.82,-9001.95,-502.0,776.0,1278.0,0.9967,0.9946,0.0041,0.0068,17.91,24.4,-213.0,6.49,0.0,0,0.1854,1.2003,1,0,1,0,0,0.0,0,0,0.0,0,0,10.7419,19.53567383918459,15,20,2.53,0.0,0.0,8.333333333333332,8.502468166489322,0.0,20,6.057100020703455,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5.9442,5.9442,5.95,20.0,8.502468166489322,0.0,27155.878399999998,814676.352,40733.8176,0.0,0.0,0.0,40733.8176,0.0145,590.6404,0.0,14.7,6.950000000000001,10.05,Low,4,88.0,High,0.01,5.94,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00001,ComfortMax Microwaves 00001,Home Appliances,Microwaves,ComfortMax,Seasonal,64796.21,51145.03,29.41,13651.18,0.2107,401481.2038,146540639.387,4.03,2.6687,0.0,11.1351,10.4167,0.0,287,30.26986301369863,17.7312,0.987,0.0833333333333333,2.0,Low,Forecast Accuracy,2888.53,5515.22,-2626.69,-248.0,119.0,367.0,0.9946,0.9834,0.0082,0.0164,18.15,23.87,-21.0,5.73,0.0,0,0.0357,0.0,1,0,1,0,0,0.0,0,0,0.0,0,0,11.6621,25.94339622641509,15,20,4.03,2.668681857885624,0.0,10.416666666666664,11.135053931580694,0.0,20,0.01071428571428571,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5.8191,5.8191,5.94,20.0,11.135053931580694,3917888.66,401481.2038,12044436.114,802962.4076,0.0,0.0,0.0,4720851.0676,0.014,66091.9149,156435.4059,79.05,88.94999999999999,84.99,Very High,4,88.0,High,0.12,5.82,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P01423,Zenith Laptops 01423,Electronics,Laptops,Zenith,Trending,110572.97,76236.49,11.71,34336.48,0.3105,402080.1808000001,146759265.99200004,3.1,1.9367,0.0,9.9138,6.875,0.0,83,13.52191780821918,17.6315,0.9916,0.0416666666666666,2.0,Low,Forecast Accuracy,1333.99,1368.07,-34.08,-6.0,23.0,29.0,0.9977,0.9971,0.0027,0.0041,18.64,25.07,-9.0,6.44,0.0,0,0.1728,0.9154,1,0,1,0,0,0.0,0,0,0.0,0,0,17.8951,30.423773987206832,15,20,3.1,1.9367373362957492,0.0,6.8749999999999964,9.913791467405147,0.0,20,4.628734042895596,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5.8202,5.8202,5.94,20.0,9.913791467405147,2849927.84,402080.1808000001,12062405.424000002,804160.3616,0.0,0.0,0.0,3654088.2016,0.014,51157.2348,101426.3651,79.10000000000001,84.75,82.49,Very High,4,88.0,High,0.12,5.82,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P01471,Glow Skincare 01471,Personal Care,Skincare,Glow,Trending,664.2,447.9,47.59,216.3,0.3257,10293.717,3757206.705,2.93,1.1171,0.0,8.334,8.9583,0.0,243,58.48219178082192,17.8681,0.9943,0.0833333333333333,1.5,Low,Forecast Accuracy,4402.24,6427.68,-2025.43,-213.0,174.0,387.0,0.9959,0.9909,0.0068,0.0151,17.63,16.74,-39.0,-0.89,0.0,0,0.1704,0.9555,1,0,1,0,0,0.0,0,0,0.0,0,0,11.6834,25.92592592592592,15,20,2.93,1.117138496962634,0.0,8.958333333333332,8.33404872117058,0.0,20,4.828753990736994,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5.9313,5.9313,5.94,20.0,8.958333333333332,52560.9,10293.717,308811.51,15440.5755,0.0,0.0,0.0,68001.4755,0.0144,979.2212,1757.7344,5.2,10.6,8.44,Low,4,88.0,High,0.01,5.93,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P01077,HomePro Microwaves 01077,Home Appliances,Microwaves,HomePro,Seasonal,110486.79,83876.25,22.26,26610.54,0.2408,592350.6204,216207976.446,3.3,3.3154,0.0,11.1793,4.1667,0.0,280,22.946575342465756,18.2599,0.9833,0.0416666666666666,4.0,Low,Forecast Accuracy,3932.68,2752.89,1179.79,129.0,251.0,122.0,0.985,0.9927,0.0164,0.0082,17.93,24.69,-15.0,6.76,1308.79,0,0.12,1.0599,1,0,1,0,0,0.0,0,0,0.0,0,0,11.232,28.45786963434022,15,20,3.3,3.315377613931043,0.0,4.166666666666666,11.179273660379875,0.0,20,5.3355702530303954,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5.8008,5.8008,5.93,20.0,11.179273660379875,7450951.2,592350.6204,17770518.612,2369402.4816,0.0,0.0,0.0,9820353.6816,0.014,137484.9515,297041.6818,89.35,97.5,94.24,Very High,4,88.0,High,0.13,5.8,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00241,UrbanGear Mobile Accessories 00241,Accessories,Mobile Accessories,UrbanGear,Trending,8194.85,5126.88,204.79,3067.97,0.3744,628289.5763,229325695.34949997,2.77,0.2418,0.0,9.6629,8.3333,0.0,207,270.44246575342464,18.4302,0.999,0.0833333333333333,1.5,Low,Forecast Accuracy,10919.24,18627.59,-7708.35,-418.0,40.0,458.0,0.9998,0.9977,0.0014,0.0027,18.34,25.23,-181.0,6.89,0.0,0,0.1161,0.8983,1,0,1,0,0,0.0,0,0,0.0,0,0,12.1101,20.14975520783335,15,20,2.77,0.2418373065718911,0.0,8.333333333333332,9.662930792125,0.0,20,4.526412347056108,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5.8262,5.8262,5.93,20.0,9.662930792125,635069.79,628289.5763,18848687.288999997,942434.3644,0.0,0.0,0.0,1577504.1544,0.0141,22242.8086,19763.0381,90.4,63.74999999999999,74.41,High,4,88.0,High,0.1,5.83,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P01018,PureLife Skincare 01018,Personal Care,Skincare,PureLife,Seasonal,480.98,384.51,205.78,96.47,0.2006,19851.5966,7245832.759000001,3.54,2.5662,0.0,9.7477,8.75,0.0,1882,215.4972602739726,18.0968,0.988,0.0833333333333333,2.0,Low,Forecast Accuracy,21630.55,14001.05,7629.5,749.0,1354.0,605.0,0.9914,0.9962,0.011,0.0055,17.38,17.06,-145.0,-0.32,8378.5,0,0.091,0.5962,1,0,1,0,0,0.0,0,0,0.0,0,0,11.1533,28.25351611180345,15,20,3.54,2.566204066249913,0.0,8.750000000000002,9.747746660920503,0.0,20,3.0083171713256163,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5.9022,5.9022,5.93,20.0,9.747746660920503,181556.54,19851.5966,595547.898,39703.1932,0.0,0.0,0.0,221259.7332,0.0143,3164.0142,7124.784,11.200000000000001,23.7,18.7,Low,4,88.0,High,0.03,5.9,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00328,CarePlus Grooming 00328,Personal Care,Grooming,CarePlus,Seasonal,198.93,144.37,223.09,54.56,0.2743,12171.7904,4442703.496,3.68,1.1795,0.0,9.6955,12.5,0.0,844,233.75890410958905,18.2272,0.9951,0.125,2.0,Low,Forecast Accuracy,15167.41,22316.84,-7149.43,-750.0,591.0,1341.0,0.9965,0.9921,0.0041,0.0096,18.52,17.77,-158.0,-0.75,0.0,0,0.0272,0.0964,1,0,1,0,0,0.0,0,0,0.0,0,0,10.4022,28.24768592403447,15,20,3.68,1.1795284455052304,0.0,12.5,9.695537418265038,0.0,20,0.4899277245893413,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5.9215,5.9215,5.93,20.0,12.5,46048.64,12171.7904,365153.712,24343.5808,0.0,0.0,0.0,70392.2208,0.0144,1013.648,1806.0391,6.8500000000000005,10.7,9.16,Low,4,88.0,High,0.01,5.92,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P01137,TechMate Mobile Accessories 01137,Accessories,Mobile Accessories,TechMate,Trending,7978.74,5117.46,187.91,2861.28,0.3586,537663.1248,196247040.552,2.67,2.0342,0.0,9.5963,4.1667,0.0,1928,245.62465753424655,18.4113,0.9892,0.0416666666666666,3.0,Low,Forecast Accuracy,24942.04,32032.24,-7090.19,-330.0,1605.0,1935.0,0.991,0.9892,0.0123,0.011,16.88,25.0,-164.0,8.12,0.0,0,0.2696,1.4171,1,0,1,0,0,0.0,0,0,0.0,0,0,13.1335,22.79045371098872,15,20,2.67,2.034160933119765,0.0,4.166666666666666,9.596286365866373,0.0,20,7.166350311099264,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5.7871,5.7871,5.92,20.0,9.596286365866373,5516547.84,537663.1248,16129893.743999999,1612989.3744,0.0,0.0,0.0,7129537.2144,0.0139,99100.5673,173437.7831,87.2,94.55,91.61,Very High,4,88.0,High,0.13,5.79,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00370,Vertex Audio 00370,Electronics,Audio,Vertex,Stable,150000.0,96707.77,14.86,53292.23,0.3553,791922.5378,289051726.297,3.48,0.9649,0.0,8.7893,12.5,0.0,46,15.113698630136986,17.4109,0.9958,0.125,1.6666666666666667,Low,Forecast Accuracy,1591.28,1808.15,-216.87,-22.0,47.0,69.0,0.9957,0.9937,0.0082,0.0082,17.25,17.14,-7.0,-0.1,0.0,0,0.0853,0.1204,1,0,1,0,0,0.0,0,0,0.0,0,0,16.4853,32.00723327305605,15,20,3.48,0.9648762305859508,0.0,12.5,8.789252327103817,0.0,20,0.6278052877386552,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5.7977,5.7977,5.92,20.0,12.5,2451442.58,791922.5378,23757676.134000003,1319870.8963,0.0,0.0,0.0,3771313.4763,0.014,52798.3887,99053.1226,94.1,85.15,88.73,Very High,4,88.0,High,0.12,5.8,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P01874,UrbanGear Chargers 01874,Accessories,Chargers,UrbanGear,Trending,15000.0,11181.12,55.91,3818.88,0.2546,213513.5808,77932456.992,2.95,1.4879,0.0,9.3962,7.2917,0.0,354,72.81232876712329,17.5404,0.9933,0.0416666666666666,3.0,Low,Forecast Accuracy,7632.42,5061.27,2571.15,260.0,444.0,184.0,0.9916,0.9965,0.011,0.0041,17.8,18.0,-49.0,0.2,2831.15,0,0.1902,0.9773,1,0,1,0,0,0.0,0,0,0.0,0,0,11.5478,17.73109243697479,15,20,2.95,1.4879197272077582,0.0,7.291666666666666,9.396233193545909,0.0,20,4.943687433890936,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5.834,5.834,5.92,20.0,9.396233193545909,1351883.52,213513.5808,6405407.424,640540.7424,0.0,0.0,0.0,1992424.2624,0.0141,28093.1821,42660.1364,58.95,71.05,66.21,High,4,88.0,High,0.09,5.83,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00379,UrbanGear Bags 00379,Accessories,Bags,UrbanGear,Trending,8847.19,7432.85,142.14,1414.34,0.1599,201034.28759999998,73377514.97399999,3.28,1.7942,0.0,9.3186,8.9583,0.0,1128,184.9986301369863,17.8959,0.9916,0.0833333333333333,1.5,Low,Forecast Accuracy,18649.81,7135.82,11513.99,1139.0,1139.0,0.0,0.9916,1.0,0.0137,0.0,18.0,17.66,-124.0,-0.34,12652.99,0,0.0514,0.6401,1,1,0,0,0,0.0,0,0,0.0,0,0,12.4013,19.51583553129281,15,20,3.28,1.7941564994623462,0.0,8.958333333333332,9.31861414490177,0.0,20,3.2158040863175654,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5.8285,5.8285,5.92,20.0,9.31861414490177,1595375.52,201034.28759999998,6031028.628,301551.4314,0.0,0.0,0.0,1896926.9514,0.0141,26746.67,50374.3107,56.99999999999999,69.15,64.29,High,4,88.0,High,0.09,5.83,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00374,OfficePro Paper 00374,Office Supplies,Paper,OfficePro,Trending,2736.33,1859.45,144.99,876.88,0.3205,127138.8312,46405673.388,1.97,0.0,0.0,8.557,4.5833,0.0,0,181.83013698630137,17.9488,1.0,0.0416666666666666,1.0,Low,Forecast Accuracy,8037.91,19908.32,-11870.41,-994.0,84.0,1078.0,0.9994,0.9919,0.0014,0.0096,18.14,24.0,-120.0,5.86,0.0,0,0.2026,1.8357,1,0,1,0,0,0.0,0,0,0.0,0,0,11.1891,26.184873949579828,15,20,1.97,0.0,0.0,4.583333333333336,8.556986888738717,0.0,20,9.23951105057302,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5.8836,5.8836,5.92,20.0,9.23951105057302,0.0,127138.8312,3814164.936,127138.8312,0.0,0.0,0.0,127138.8312,0.0143,1818.0853,0.0,44.1,16.6,27.6,Low,4,88.0,High,0.04,5.88,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00826,CarryPro Chargers 00826,Accessories,Chargers,CarryPro,Trending,12350.87,7438.92,200.55,4911.95,0.3977,985091.5725,359558423.9625,3.49,1.6572,0.0,9.7201,10.2083,0.0,1615,264.872602739726,17.8174,0.9916,0.0833333333333333,1.5,Low,Forecast Accuracy,32809.32,17828.82,14980.5,1925.0,2295.0,370.0,0.9881,0.9981,0.0178,0.0041,17.48,25.92,-177.0,8.44,16905.5,0,0.1013,0.3006,1,0,1,0,0,0.0,0,0,0.0,0,0,12.7814,21.52251061164846,15,20,3.49,1.657160390592715,0.0,10.208333333333332,9.720143475021912,0.0,20,1.5332521315941232,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5.7653,5.7653,5.91,20.0,10.208333333333332,7932799.25,985091.5725,29552747.175,1477637.3588,0.0,0.0,0.0,9410436.6088,0.0139,130805.0689,246837.1287,97.45,97.1,97.24,Very High,4,88.0,High,0.14,5.77,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P01484,Apex Laptops 01484,Electronics,Laptops,Apex,Stable,140469.81,109586.03,13.97,30883.78,0.2199,431446.4066,157477938.409,2.37,0.8938,0.0,8.7778,5.2083,0.0,36,14.25890410958904,17.1475,0.9965,0.0416666666666666,2.0,Low,Forecast Accuracy,1386.85,1432.7,-45.84,-6.0,28.0,34.0,0.9973,0.9967,0.0027,0.0041,17.77,24.29,-7.0,6.52,0.0,0,0.0919,1.4935,1,1,0,0,0,0.0,0,0,0.0,0,0,15.8982,31.132075471698112,15,20,2.37,0.8937997544274778,0.0,5.208333333333331,8.777813114143854,0.0,20,7.495143833201298,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5.7953,5.7953,5.91,20.0,8.777813114143854,1111816.08,431446.4066,12943392.197999999,862892.8132,0.0,0.0,0.0,1974708.8932,0.014,27645.9245,44765.3107,81.6,70.7,75.06,High,4,88.0,High,0.11,5.8,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P01388,Apex Smartphones 01388,Electronics,Smartphones,Apex,Trending,74591.81,49016.43,21.4,25575.38,0.3429,547313.132,199769293.18,2.35,0.5047,0.0,9.8662,4.7917,0.0,42,24.936986301369863,18.0074,0.9977,0.0416666666666666,3.0,Low,Forecast Accuracy,1832.57,2503.25,-670.68,-52.0,36.0,88.0,0.998,0.9952,0.0041,0.0068,17.5,24.53,-17.0,7.03,0.0,0,0.2072,1.4574,1,0,1,0,0,0.0,0,0,0.0,0,0,17.3095,30.966638152266903,15,20,2.35,0.5046911261411763,0.0,4.791666666666666,9.866160541892969,0.0,20,7.349078778028057,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5.7879,5.7879,5.9,20.0,9.866160541892969,1074165.96,547313.132,16419393.959999999,1641939.396,0.0,0.0,0.0,2716105.356,0.0139,37753.8644,37882.5833,88.14999999999999,78.0,82.06,Very High,4,88.0,High,0.11,5.79,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
