product_id,product_name,category,subcategory,brand,demand_class,selling_price,unit_cost,base_daily_demand,gross_profit,gross_margin_pct
P01787,PureLife Haircare 01787,Personal Care,Haircare,PureLife,Stable,403.53,261.28,31.22,142.25,0.3525
P01788,CarePlus Grooming 01788,Personal Care,Grooming,CarePlus,Trending,1000.0,729.68,295.61,270.32,0.2703
P01789,Zenith TVs 01789,Electronics,TVs,Zenith,Seasonal,14672.71,10818.84,12.74,3853.87,0.2627
P01790,Glow Haircare 01790,Personal Care,Haircare,Glow,Stable,493.81,367.41,62.62,126.4,0.256
P01791,Apex Smartphones 01791,Electronics,Smartphones,Apex,Seasonal,150000.0,108404.57,20.67,41595.43,0.2773
P01792,WriteWell Paper 01792,Office Supplies,Paper,WriteWell,Trending,2716.51,1667.22,163.62,1049.29,0.3863
P01793,PureLife Oral Care 01793,Personal Care,Oral Care,PureLife,Trending,864.34,616.23,184.02,248.11,0.2871
P01794,DeskMate Paper 01794,Office Supplies,Paper,DeskMate,Trending,2680.86,1639.9,305.78,1040.96,0.3883
P01795,NovaTech Audio 01795,Electronics,Audio,NovaTech,Volatile,51929.03,41799.1,14.48,10129.93,0.1951
P01796,Vertex Audio 01796,Electronics,Audio,Vertex,Stable,20188.81,13505.63,25.41,6683.18,0.331
P01797,WriteWell Desk Accessories 01797,Office Supplies,Desk Accessories,WriteWell,Intermittent,2856.26,1847.83,154.53,1008.43,0.3531
P01798,Zenith Smartphones 01798,Electronics,Smartphones,Zenith,Stable,48662.76,33101.28,14.56,15561.48,0.3198
P01799,Vertex Smartphones 01799,Electronics,Smartphones,Vertex,Volatile,47946.06,33479.27,17.06,14466.79,0.3017
P01800,NovaTech TVs 01800,Electronics,TVs,NovaTech,Stable,57448.31,40719.18,20.58,16729.13,0.2912
P01801,ConnectX Chargers 01801,Accessories,Chargers,ConnectX,Trending,15000.0,9521.51,198.15,5478.49,0.3652
P01802,PaperWorks Paper 01802,Office Supplies,Paper,PaperWorks,Intermittent,5000.0,3222.94,215.56,1777.06,0.3554
P01803,EverHome Washing Machines 01803,Home Appliances,Washing Machines,EverHome,Seasonal,70060.69,57409.68,20.09,12651.01,0.1806
P01804,HomePro Refrigerators 01804,Home Appliances,Refrigerators,HomePro,Stable,46533.7,29681.66,6.22,16852.04,0.3621
P01805,ComfortMax Refrigerators 01805,Home Appliances,Refrigerators,ComfortMax,Seasonal,30347.11,22653.6,28.11,7693.51,0.2535
P01806,WriteWell Paper 01806,Office Supplies,Paper,WriteWell,Intermittent,3344.66,2630.83,210.04,713.83,0.2134
P01807,PaperWorks Paper 01807,Office Supplies,Paper,PaperWorks,Trending,5000.0,3162.79,372.88,1837.21,0.3674
P01808,Vertex Audio 01808,Electronics,Audio,Vertex,Seasonal,66811.4,49573.64,2.57,17237.76,0.258
P01809,Vertex Laptops 01809,Electronics,Laptops,Vertex,Seasonal,18594.77,12047.72,7.75,6547.05,0.3521
P01810,Apex Laptops 01810,Electronics,Laptops,Apex,Trending,115851.33,90844.72,15.64,25006.61,0.2159
P01811,PaperWorks Paper 01811,Office Supplies,Paper,PaperWorks,Stable,4560.72,3872.13,442.78,688.59,0.151
P01812,WriteWell Paper 01812,Office Supplies,Paper,WriteWell,Trending,975.05,708.02,277.81,267.03,0.2739
P01813,EverHome Washing Machines 01813,Home Appliances,Washing Machines,EverHome,Stable,68369.56,56400.99,28.04,11968.57,0.1751
P01814,NovaTech Audio 01814,Electronics,Audio,NovaTech,Stable,101596.95,67196.83,15.55,34400.12,0.3386
P01815,NovaTech TVs 01815,Electronics,TVs,NovaTech,Volatile,74173.99,57928.49,15.73,16245.5,0.219
P01816,ConnectX Cables 01816,Accessories,Cables,ConnectX,Trending,4697.76,3472.06,38.74,1225.7,0.2609
P01817,EverHome Washing Machines 01817,Home Appliances,Washing Machines,EverHome,Stable,113137.0,93704.77,24.47,19432.23,0.1718
P01818,WriteWell Paper 01818,Office Supplies,Paper,WriteWell,Stable,1982.21,1542.82,146.07,439.39,0.2217
P01819,DermaX Skincare 01819,Personal Care,Skincare,DermaX,Trending,225.61,147.69,271.89,77.92,0.3454
P01820,EverHome Microwaves 01820,Home Appliances,Microwaves,EverHome,Seasonal,17981.66,14602.96,27.5,3378.7,0.1879
P01821,Apex TVs 01821,Electronics,TVs,Apex,Trending,150000.0,103231.52,28.41,46768.48,0.3118
P01822,Apex Audio 01822,Electronics,Audio,Apex,Stable,112199.25,69635.74,16.57,42563.51,0.3794
P01823,CarePlus Oral Care 01823,Personal Care,Oral Care,CarePlus,Seasonal,579.81,394.29,209.59,185.52,0.32
P01824,WriteWell Writing 01824,Office Supplies,Writing,WriteWell,Stable,1938.81,1254.88,395.9,683.93,0.3528
P01825,CarePlus Oral Care 01825,Personal Care,Oral Care,CarePlus,Seasonal,400.42,329.45,56.68,70.97,0.1772
P01826,CarePlus Grooming 01826,Personal Care,Grooming,CarePlus,Trending,288.44,227.09,188.27,61.35,0.2127
P01827,NovaTech Audio 01827,Electronics,Audio,NovaTech,Volatile,59823.86,37471.59,2.96,22352.27,0.3736
P01828,TechMate Mobile Accessories 01828,Accessories,Mobile Accessories,TechMate,Volatile,2115.93,1420.26,129.42,695.67,0.3288
P01829,PaperWorks Writing 01829,Office Supplies,Writing,PaperWorks,Trending,1623.53,1120.42,102.78,503.11,0.3099
P01830,ComfortMax Air Conditioners 01830,Home Appliances,Air Conditioners,ComfortMax,Seasonal,51033.11,34909.62,7.12,16123.49,0.3159
P01831,TechMate Cables 01831,Accessories,Cables,TechMate,Volatile,10885.98,8125.84,97.61,2760.14,0.2535
P01832,PureLife Grooming 01832,Personal Care,Grooming,PureLife,Trending,536.98,450.45,141.08,86.53,0.1611
P01833,PureLife Oral Care 01833,Personal Care,Oral Care,PureLife,Seasonal,886.14,579.44,194.49,306.7,0.3461
P01834,DeskMate Paper 01834,Office Supplies,Paper,DeskMate,Trending,5000.0,3401.61,64.98,1598.39,0.3197
P01835,UrbanGear Bags 01835,Accessories,Bags,UrbanGear,Stable,14245.62,10424.93,130.89,3820.69,0.2682
P01836,PaperWorks Paper 01836,Office Supplies,Paper,PaperWorks,Stable,3348.62,2093.09,115.83,1255.53,0.3749
P01837,Vertex TVs 01837,Electronics,TVs,Vertex,Trending,78053.58,59785.93,18.07,18267.65,0.234
P01838,EverHome Washing Machines 01838,Home Appliances,Washing Machines,EverHome,Seasonal,34143.23,26509.47,19.85,7633.76,0.2236
P01839,ConnectX Chargers 01839,Accessories,Chargers,ConnectX,Volatile,11769.53,7436.0,143.61,4333.53,0.3682
P01840,Apex Laptops 01840,Electronics,Laptops,Apex,Stable,150000.0,97612.96,22.67,52387.04,0.3492
P01841,Arctic Washing Machines 01841,Home Appliances,Washing Machines,Arctic,Volatile,75512.7,54463.92,11.4,21048.78,0.2787
P01842,HomePro Refrigerators 01842,Home Appliances,Refrigerators,HomePro,Seasonal,120000.0,98077.96,23.42,21922.04,0.1827
P01843,EverHome Refrigerators 01843,Home Appliances,Refrigerators,EverHome,Seasonal,24623.32,19605.88,14.12,5017.44,0.2038
P01844,Glow Grooming 01844,Personal Care,Grooming,Glow,Seasonal,275.18,188.76,155.57,86.42,0.314
P01845,TechMate Cables 01845,Accessories,Cables,TechMate,Trending,12612.25,9506.35,165.54,3105.9,0.2463
P01846,Apex TVs 01846,Electronics,TVs,Apex,Volatile,90817.51,58203.28,2.51,32614.23,0.3591
P01847,Apex Laptops 01847,Electronics,Laptops,Apex,Stable,150000.0,91876.69,20.31,58123.31,0.3875
P01848,NovaTech Smartphones 01848,Electronics,Smartphones,NovaTech,Volatile,76783.9,49801.33,19.32,26982.57,0.3514
P01849,CarryPro Chargers 01849,Accessories,Chargers,CarryPro,Volatile,4485.11,3389.01,84.36,1096.1,0.2444
P01850,Glow Grooming 01850,Personal Care,Grooming,Glow,Stable,483.84,315.86,44.02,167.98,0.3472
P01851,ComfortMax Air Conditioners 01851,Home Appliances,Air Conditioners,ComfortMax,Stable,24518.47,18686.5,4.55,5831.97,0.2379
P01852,UrbanGear Cables 01852,Accessories,Cables,UrbanGear,Stable,3835.86,3100.24,231.57,735.62,0.1918
P01853,TechMate Chargers 01853,Accessories,Chargers,TechMate,Volatile,13531.41,11388.73,175.43,2142.68,0.1583
P01854,TechMate Mobile Accessories 01854,Accessories,Mobile Accessories,TechMate,Trending,12746.03,9605.04,40.5,3140.99,0.2464
P01855,CarryPro Cables 01855,Accessories,Cables,CarryPro,Stable,9387.23,5858.67,95.61,3528.56,0.3759
P01856,Arctic Microwaves 01856,Home Appliances,Microwaves,Arctic,Stable,21897.9,17304.89,18.59,4593.01,0.2097
P01857,OfficePro Storage 01857,Office Supplies,Storage,OfficePro,Stable,2036.43,1625.83,422.72,410.6,0.2016
P01858,Glow Haircare 01858,Personal Care,Haircare,Glow,Trending,263.73,160.23,32.23,103.5,0.3924
P01859,UrbanGear Bags 01859,Accessories,Bags,UrbanGear,Trending,15000.0,12656.23,66.79,2343.77,0.1563
P01860,DeskMate Writing 01860,Office Supplies,Writing,DeskMate,Intermittent,1778.92,1162.62,448.18,616.3,0.3464
P01861,OfficePro Paper 01861,Office Supplies,Paper,OfficePro,Trending,1316.26,1013.07,34.31,303.19,0.2303
P01862,OfficePro Storage 01862,Office Supplies,Storage,OfficePro,Intermittent,2570.55,2160.88,124.66,409.67,0.1594
P01863,Apex Smartphones 01863,Electronics,Smartphones,Apex,Seasonal,52782.79,32754.33,28.85,20028.46,0.3795
P01864,Glow Grooming 01864,Personal Care,Grooming,Glow,Seasonal,1000.0,815.09,191.75,184.91,0.1849
P01865,CarryPro Cables 01865,Accessories,Cables,CarryPro,Volatile,4858.17,3459.29,72.8,1398.88,0.2879
P01866,UrbanGear Cables 01866,Accessories,Cables,UrbanGear,Volatile,3260.92,2548.36,26.08,712.56,0.2185
P01867,Apex TVs 01867,Electronics,TVs,Apex,Volatile,21296.22,17754.7,2.79,3541.52,0.1663
P01868,NovaTech Laptops 01868,Electronics,Laptops,NovaTech,Volatile,76081.57,63719.79,8.85,12361.78,0.1625
P01869,Apex Laptops 01869,Electronics,Laptops,Apex,Stable,55319.19,45423.19,26.68,9896.0,0.1789
P01870,PaperWorks Storage 01870,Office Supplies,Storage,PaperWorks,Trending,1071.33,891.52,225.48,179.81,0.1678
P01871,TechMate Cables 01871,Accessories,Cables,TechMate,Stable,15000.0,9897.91,182.88,5102.09,0.3401
P01872,Apex Laptops 01872,Electronics,Laptops,Apex,Volatile,115656.55,84268.34,27.71,31388.21,0.2714
P01873,Glow Oral Care 01873,Personal Care,Oral Care,Glow,Seasonal,540.77,413.3,134.25,127.47,0.2357
P01874,UrbanGear Chargers 01874,Accessories,Chargers,UrbanGear,Trending,15000.0,11181.12,55.91,3818.88,0.2546
P01875,PaperWorks Paper 01875,Office Supplies,Paper,PaperWorks,Stable,3757.53,2321.26,273.05,1436.27,0.3822
P01876,Glow Skincare 01876,Personal Care,Skincare,Glow,Stable,335.7,208.91,274.26,126.79,0.3777
P01877,PureLife Oral Care 01877,Personal Care,Oral Care,PureLife,Seasonal,294.83,197.85,245.22,96.98,0.3289
P01878,DermaX Grooming 01878,Personal Care,Grooming,DermaX,Stable,898.48,564.99,38.43,333.49,0.3712
P01879,EverHome Washing Machines 01879,Home Appliances,Washing Machines,EverHome,Stable,78011.59,60075.79,21.39,17935.8,0.2299
P01880,CarePlus Haircare 01880,Personal Care,Haircare,CarePlus,Stable,608.97,459.6,180.13,149.37,0.2453
P01881,OfficePro Paper 01881,Office Supplies,Paper,OfficePro,Stable,1519.44,1058.4,456.51,461.04,0.3034
P01882,ConnectX Bags 01882,Accessories,Bags,ConnectX,Stable,10873.36,7547.13,39.4,3326.23,0.3059
P01883,Glow Grooming 01883,Personal Care,Grooming,Glow,Seasonal,349.54,255.02,169.53,94.52,0.2704
P01884,WriteWell Storage 01884,Office Supplies,Storage,WriteWell,Intermittent,2375.12,1780.95,443.35,594.17,0.2502
P01885,NovaTech Audio 01885,Electronics,Audio,NovaTech,Volatile,150000.0,90518.24,13.48,59481.76,0.3965
P01886,Glow Oral Care 01886,Personal Care,Oral Care,Glow,Stable,369.97,238.53,154.96,131.44,0.3553
P01887,Vertex Smartphones 01887,Electronics,Smartphones,Vertex,Seasonal,30159.03,22355.53,3.97,7803.5,0.2587
P01888,Vertex TVs 01888,Electronics,TVs,Vertex,Seasonal,41212.83,27537.46,9.79,13675.37,0.3318
P01889,DeskMate Paper 01889,Office Supplies,Paper,DeskMate,Trending,4585.14,3588.37,182.52,996.77,0.2174
P01890,CarryPro Bags 01890,Accessories,Bags,CarryPro,Stable,8796.78,7256.97,236.83,1539.81,0.175
P01891,NovaTech Laptops 01891,Electronics,Laptops,NovaTech,Seasonal,71733.04,54652.85,9.91,17080.19,0.2381
P01892,HomePro Refrigerators 01892,Home Appliances,Refrigerators,HomePro,Volatile,45312.41,33950.63,14.9,11361.78,0.2507
P01893,ConnectX Bags 01893,Accessories,Bags,ConnectX,Stable,10102.3,8545.19,171.11,1557.11,0.1541
P01894,Apex TVs 01894,Electronics,TVs,Apex,Trending,46563.41,30094.02,6.54,16469.39,0.3537
P01895,DermaX Skincare 01895,Personal Care,Skincare,DermaX,Stable,660.71,502.27,156.2,158.44,0.2398
P01896,PaperWorks Desk Accessories 01896,Office Supplies,Desk Accessories,PaperWorks,Trending,1628.22,1147.72,377.11,480.5,0.2951
P01897,Glow Grooming 01897,Personal Care,Grooming,Glow,Stable,320.96,266.88,262.72,54.08,0.1685
P01898,Vertex Smartphones 01898,Electronics,Smartphones,Vertex,Volatile,52867.33,42624.33,19.54,10243.0,0.1937
P01899,ComfortMax Refrigerators 01899,Home Appliances,Refrigerators,ComfortMax,Stable,49096.74,30811.96,20.73,18284.78,0.3724
P01900,DeskMate Desk Accessories 01900,Office Supplies,Desk Accessories,DeskMate,Stable,2452.1,1711.14,89.35,740.96,0.3022
P01901,CarePlus Grooming 01901,Personal Care,Grooming,CarePlus,Stable,633.46,387.95,284.82,245.51,0.3876
P01902,NovaTech Laptops 01902,Electronics,Laptops,NovaTech,Trending,8476.17,5088.35,5.71,3387.82,0.3997
P01903,OfficePro Storage 01903,Office Supplies,Storage,OfficePro,Trending,1555.27,1177.39,394.1,377.88,0.243
P01904,Vertex TVs 01904,Electronics,TVs,Vertex,Volatile,61272.8,47504.75,9.41,13768.05,0.2247
P01905,OfficePro Storage 01905,Office Supplies,Storage,OfficePro,Intermittent,5000.0,3177.05,468.79,1822.95,0.3646
P01906,Apex TVs 01906,Electronics,TVs,Apex,Stable,40539.48,24337.76,22.16,16201.72,0.3997
P01907,CarryPro Cables 01907,Accessories,Cables,CarryPro,Trending,8324.69,5765.59,190.92,2559.1,0.3074
P01908,HomePro Washing Machines 01908,Home Appliances,Washing Machines,HomePro,Seasonal,120000.0,78145.78,8.13,41854.22,0.3488
P01909,EverHome Refrigerators 01909,Home Appliances,Refrigerators,EverHome,Seasonal,27973.46,18310.41,14.41,9663.05,0.3454
P01910,Vertex TVs 01910,Electronics,TVs,Vertex,Stable,98166.31,74720.77,19.3,23445.54,0.2388
P01911,EverHome Air Conditioners 01911,Home Appliances,Air Conditioners,EverHome,Volatile,38003.34,26846.79,23.56,11156.55,0.2936
P01912,ConnectX Chargers 01912,Accessories,Chargers,ConnectX,Trending,5577.65,3579.38,34.95,1998.27,0.3583
P01913,TechMate Cables 01913,Accessories,Cables,TechMate,Stable,4663.1,3161.45,240.97,1501.65,0.322
P01914,HomePro Refrigerators 01914,Home Appliances,Refrigerators,HomePro,Seasonal,39643.33,33487.08,26.93,6156.25,0.1553
P01915,Arctic Washing Machines 01915,Home Appliances,Washing Machines,Arctic,Seasonal,120000.0,91898.83,9.57,28101.17,0.2342
P01916,WriteWell Paper 01916,Office Supplies,Paper,WriteWell,Intermittent,4190.9,3410.89,416.7,780.01,0.1861
P01917,ConnectX Bags 01917,Accessories,Bags,ConnectX,Trending,14622.92,11577.8,134.4,3045.12,0.2082
P01918,CarePlus Haircare 01918,Personal Care,Haircare,CarePlus,Trending,738.86,460.77,149.31,278.09,0.3764
P01919,ComfortMax Air Conditioners 01919,Home Appliances,Air Conditioners,ComfortMax,Stable,23459.68,19724.35,10.8,3735.33,0.1592
P01920,EverHome Refrigerators 01920,Home Appliances,Refrigerators,EverHome,Stable,77945.66,61970.68,18.27,15974.98,0.205
P01921,OfficePro Paper 01921,Office Supplies,Paper,OfficePro,Intermittent,4806.64,3713.65,373.05,1092.99,0.2274
P01922,Apex Smartphones 01922,Electronics,Smartphones,Apex,Volatile,46443.58,32314.47,13.51,14129.11,0.3042
P01923,Glow Skincare 01923,Personal Care,Skincare,Glow,Stable,981.53,703.24,196.18,278.29,0.2835
P01924,ComfortMax Washing Machines 01924,Home Appliances,Washing Machines,ComfortMax,Stable,93844.48,74646.96,21.58,19197.52,0.2046
P01925,OfficePro Writing 01925,Office Supplies,Writing,OfficePro,Intermittent,5000.0,4044.7,364.23,955.3,0.1911
P01926,Apex Audio 01926,Electronics,Audio,Apex,Trending,60316.65,47698.44,3.46,12618.21,0.2092
P01927,Glow Grooming 01927,Personal Care,Grooming,Glow,Seasonal,284.68,206.21,260.73,78.47,0.2756
P01928,DermaX Skincare 01928,Personal Care,Skincare,DermaX,Stable,442.72,346.3,148.31,96.42,0.2178
P01929,Glow Oral Care 01929,Personal Care,Oral Care,Glow,Seasonal,1000.0,613.1,93.48,386.9,0.3869
P01930,NovaTech Smartphones 01930,Electronics,Smartphones,NovaTech,Trending,25873.89,18992.31,8.77,6881.58,0.266
P01931,DermaX Oral Care 01931,Personal Care,Oral Care,DermaX,Seasonal,159.0,132.81,155.24,26.19,0.1647
P01932,CarePlus Skincare 01932,Personal Care,Skincare,CarePlus,Stable,580.31,387.46,268.31,192.85,0.3323
P01933,CarePlus Grooming 01933,Personal Care,Grooming,CarePlus,Stable,421.73,323.8,125.94,97.93,0.2322
P01934,CarePlus Grooming 01934,Personal Care,Grooming,CarePlus,Seasonal,552.56,379.4,229.92,173.16,0.3134
P01935,PaperWorks Desk Accessories 01935,Office Supplies,Desk Accessories,PaperWorks,Trending,4452.33,3473.27,75.5,979.06,0.2199
P01936,ConnectX Bags 01936,Accessories,Bags,ConnectX,Volatile,5419.51,3833.3,124.25,1586.21,0.2927
P01937,EverHome Air Conditioners 01937,Home Appliances,Air Conditioners,EverHome,Seasonal,19990.03,13132.69,29.77,6857.34,0.343
P01938,TechMate Mobile Accessories 01938,Accessories,Mobile Accessories,TechMate,Trending,15000.0,9269.97,194.91,5730.03,0.382
P01939,PureLife Skincare 01939,Personal Care,Skincare,PureLife,Seasonal,302.35,237.26,78.95,65.09,0.2153
P01940,Zenith Smartphones 01940,Electronics,Smartphones,Zenith,Trending,41052.66,31458.07,16.04,9594.59,0.2337
P01941,Apex TVs 01941,Electronics,TVs,Apex,Volatile,150000.0,110090.01,8.54,39909.99,0.2661
P01942,Arctic Washing Machines 01942,Home Appliances,Washing Machines,Arctic,Stable,48829.94,30186.98,13.47,18642.96,0.3818
P01943,WriteWell Desk Accessories 01943,Office Supplies,Desk Accessories,WriteWell,Intermittent,2430.77,1518.39,396.64,912.38,0.3753
P01944,WriteWell Storage 01944,Office Supplies,Storage,WriteWell,Trending,3373.38,2791.57,392.48,581.81,0.1725
P01945,DeskMate Storage 01945,Office Supplies,Storage,DeskMate,Stable,4837.47,3952.3,137.21,885.17,0.183
P01946,CarePlus Grooming 01946,Personal Care,Grooming,CarePlus,Seasonal,450.27,326.95,278.22,123.32,0.2739
P01947,ComfortMax Microwaves 01947,Home Appliances,Microwaves,ComfortMax,Stable,120000.0,98801.42,18.59,21198.58,0.1767
P01948,Apex Audio 01948,Electronics,Audio,Apex,Stable,21516.03,16429.74,12.64,5086.29,0.2364
P01949,ComfortMax Washing Machines 01949,Home Appliances,Washing Machines,ComfortMax,Stable,97019.26,78867.31,16.05,18151.95,0.1871
P01950,EverHome Refrigerators 01950,Home Appliances,Refrigerators,EverHome,Seasonal,37163.26,25679.44,18.94,11483.82,0.309
P01951,Apex TVs 01951,Electronics,TVs,Apex,Seasonal,150000.0,91893.92,17.68,58106.08,0.3874
P01952,Apex TVs 01952,Electronics,TVs,Apex,Seasonal,84394.7,50705.73,15.62,33688.97,0.3992
P01953,CarePlus Grooming 01953,Personal Care,Grooming,CarePlus,Trending,367.3,277.75,161.38,89.55,0.2438
P01954,DeskMate Desk Accessories 01954,Office Supplies,Desk Accessories,DeskMate,Intermittent,3758.22,2631.68,112.91,1126.54,0.2998
P01955,ConnectX Mobile Accessories 01955,Accessories,Mobile Accessories,ConnectX,Stable,12903.01,8205.45,205.06,4697.56,0.3641
P01956,CarryPro Chargers 01956,Accessories,Chargers,CarryPro,Volatile,11097.1,9106.66,140.02,1990.44,0.1794
P01957,DermaX Haircare 01957,Personal Care,Haircare,DermaX,Trending,296.52,200.92,56.7,95.6,0.3224
P01958,EverHome Refrigerators 01958,Home Appliances,Refrigerators,EverHome,Stable,45999.33,34397.8,23.45,11601.53,0.2522
P01959,DermaX Haircare 01959,Personal Care,Haircare,DermaX,Trending,548.66,438.08,281.08,110.58,0.2015
P01960,OfficePro Writing 01960,Office Supplies,Writing,OfficePro,Stable,2463.26,1845.75,475.23,617.51,0.2507
P01961,Vertex Smartphones 01961,Electronics,Smartphones,Vertex,Stable,121525.63,100989.01,12.33,20536.62,0.169
P01962,ComfortMax Air Conditioners 01962,Home Appliances,Air Conditioners,ComfortMax,Volatile,18358.57,12413.11,5.79,5945.46,0.3239
P01963,UrbanGear Mobile Accessories 01963,Accessories,Mobile Accessories,UrbanGear,Stable,9227.09,7260.01,134.42,1967.08,0.2132
P01964,ComfortMax Microwaves 01964,Home Appliances,Microwaves,ComfortMax,Seasonal,51678.84,39903.74,5.15,11775.1,0.2279
P01965,PureLife Oral Care 01965,Personal Care,Oral Care,PureLife,Seasonal,332.56,272.61,281.52,59.95,0.1803
P01966,PureLife Skincare 01966,Personal Care,Skincare,PureLife,Trending,352.28,223.29,71.4,128.99,0.3662
P01967,Zenith TVs 01967,Electronics,TVs,Zenith,Volatile,68139.38,49512.73,9.08,18626.65,0.2734
P01968,EverHome Washing Machines 01968,Home Appliances,Washing Machines,EverHome,Stable,7087.88,5010.87,13.39,2077.01,0.293
P01969,HomePro Refrigerators 01969,Home Appliances,Refrigerators,HomePro,Seasonal,40377.13,28572.55,12.73,11804.58,0.2924
P01970,Zenith Smartphones 01970,Electronics,Smartphones,Zenith,Trending,45823.13,34247.14,24.25,11575.99,0.2526
P01971,NovaTech Smartphones 01971,Electronics,Smartphones,NovaTech,Stable,106692.18,85552.99,14.78,21139.19,0.1981
P01972,ConnectX Mobile Accessories 01972,Accessories,Mobile Accessories,ConnectX,Volatile,4656.35,3090.5,50.98,1565.85,0.3363
